,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Lisaväärtused,Hind,Suve kommunaalid,Talve kommunaalid,Tagatisraha,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Materjal,Ehitusaasta,Lisaruumid,Küte,Sanitaar,Pliit,Side,Vannitube,Hind / m²,Katastritunnus,Energiamärgis,Parkimine,Katus,Ventilatsioon,Köögi pind,Rõdu,Rõdu pind,Kinnistu number,tasuline parkimine,tasuta parkimine,Lift,Lisanduvad kommunaalkulud,Parkimiskohti,Krunt,Lisainfo,Saadaval,Piirangud,maakond
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parnu
227,8026044,"A.H. Tammsaare pst 5a, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,valmis,4,3,93.3 m²,3,3,korteriomand,trepikoda lukus,"mööbel,külmik",221000.0,,,,"694 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1932,panipaik,elektriküte,pesumasin,,,1,2 368.70 €/m²,62512:040:0070,,,,,,,,,,,,,,,,,,parnu
228,9143294,"Kuldse Kodu tn 5, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,,2,,52.8 m²,5,5,korteriomand,,,63000.0,,,,"198 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1980,panipaik,keskküte,"wc ja vannituba eraldi,vann,boiler",,,1,1 193.18 €/m²,62507:061:9040,,,,,,rõdu,,,,,,,,,,,,parnu
229,9136612,"Pardi tn 26, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,valmis,1,,33.2 m²,2,2,korteriomand,trepikoda lukus,külmik,97000.0,,,,"305 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2012,panipaik,keskküte,dušš,,,,2 921.69 €/m²,62512:027:1510,,,,,,,,0,,,,,,,,,,parnu
230,3587267,"Niidu tn 1c-12, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,76 m²,3,5,korteriomand,"trepikoda lukus,turvauks",,179000.0,,,,"562 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 355.26 €/m²,62517:064:0062,A,,,,,rõdu,,,jah,,,,24,,,,,parnu
231,2983582,"Niidu tn 1c-19, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,57.3 m²,4,5,korteriomand,"trepikoda lukus,turvauks",,152000.0,,,,"478 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 652.71 €/m²,62517:064:0062,A,,,,,rõdu,,,jah,,,,24,,,,,parnu
232,8148111,"Niidu tn 1c-2, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,32.3 m²,1,5,korteriomand,"turvauks,trepikoda lukus",,88000.0,,,,"276 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 724.46 €/m²,62517:064:0062,A,,,,,terrass,,,jah,,,,24,,,,,parnu
233,1677079,"Niidu tn 1c-13, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,46.6 m²,3,5,korteriomand,"trepikoda lukus,turvauks",,124000.0,,,,"390 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 660.94 €/m²,62517:064:0062,A,,,,,rõdu,,,jah,,,,24,,,,,parnu
234,7473370,"Niidu tn 1c-4, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,38.8 m²,1,5,korteriomand,"trepikoda lukus,turvauks",,101000.0,,,,"317 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 603.09 €/m²,62517:064:0062,A,,,,,terrass,,,jah,,,,24,,,,,parnu
235,4885126,"Niidu tn 1c-6, Niidupargi elurajoon, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,67 m²,2,5,korteriomand,"turvauks,trepikoda lukus",,167500.0,,,,"526 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,panipaik,keskküte,dušš,,,1,2 500 €/m²,62517:064:0062,A,,,,,rõdu,,,jah,,,,24,,,,,parnu
236,2093478,"Kuldse Kodu tn 5, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,,3,,55.3 m²,4,5,,,,88888.0,,,,"279 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1980,,keskküte,,,,,1 607.38 €/m²,62507:061:9040,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
237,7344076,"Tööstuse tee 2, Valgeranna,Audru alevik, Pärnu linn, Pärnu maakond",2022-10-23,"uus viimistlus,renoveeritud",2,1,65 m²,1,2,,"trepikoda lukus,naabrivalve",kinnine hoov,79500.0,,,,"250 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1885,,õhksoojuspump,vann,,,,1 223.08 €/m²,62401:001:1994,,tasuta parkimine,,konditsioneer,,terrass,,,,,,,,,,,,parnu
238,1242211,"Riia mnt 78, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,,3,,56.2 m²,3,5,,"turvauks,trepikoda lukus",,109000.0,,,,"342 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,keskküte,dušš,elektripliit,,,1 939.50 €/m²,62511:165:6900,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
239,5185001,"Uus tn 34-1,Pärnu-Jaagupi alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,valmis,2,1,42.4 m²,2,2,korteriomand,turvauks,,34000.0,35.00,40.00,,"107 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1979,,õhksoojuspump,"dušš,wc ja vannituba eraldi,boiler",puupliit,internet,,801.89 €/m²,62701:003:0170,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
240,6067081,"Tuleviku tn 2,Tootsi alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,vajab renoveerimist,2,1,38.9 m²,1,3,korteriomand,,mööbel,16500.0,60.00,120.00,,"52 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1960,,,,,,,424.16 €/m²,80501:001:0050,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
241,4351402,"Paju tn, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,,3,2,68.4 m²,1,3,korteriomand,"turvauks,trepikoda lukus",külmik,170000.0,,,,"534 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1905,,keskküte,"dušš,saun,boiler,pesumasin",elektripliit,internet,,2 485.38 €/m²,,energiamärgis määramata,,,,,,,,,,jah,,,,,,,parnu
242,8402040,"Kalamehe tn 3, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,,2,1,36.4 m²,1,1,,,,65000.0,,,,"204 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1900,,,,,,,1 785.71 €/m²,62511:145:8120,,,,,,,,,,,,,,,,,,parnu
243,9076831,"Suur-Sepa 3, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,,53.9 m²,1,2,,,külmik,135000.0,,,,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1999,,"kamin,põrandaküte,õhksoojuspump","dušš,boiler,pesumasin",,,,2 504.64 €/m²,62511:087:3130,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
244,1429395,"Raudtee tn 15,Lihula linn, Pärnu maakond",2022-10-23,vajab kapitaalremonti,3,2,54.1 m²,1,2,korteriomand,,,16000.0,,,,"50 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1959,,,,,,,295.75 €/m²,41201:004:0049,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
245,2807009,"Heina tn 1, Mai, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,,5,4,118 m²,,1,kaasomand,,,230000.0,,,,"723 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1912,,keskküte,"dušš,vann,boiler",elektripliit,,,1 949.15 €/m²,62511:054:6260,energiamärgis määramata,,,,,,,561605,,,,,,,,,,parnu
246,1792693,"Tähe tn 3a, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,vajab renoveerimist,2,,32.4 m²,2,2,korteriomand,trepikoda lukus,külmik,34900.0,,,,"110 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1981,,,boiler,puupliit,internet,,1 077.16 €/m²,62506:041:0002,energiamärgis määramata,,,,6.00,,,,,,,,,,,,,parnu
247,6920496,"Henno tn 8, Kalamehe, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,vajab kapitaalremonti,3,2,55.2 m²,1,2,kaasomand,naabrivalve,mööbel,115000.0,,,,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,1835,,,"dušš,wc ja vannituba eraldi,vann,boiler",puupliit,internet,,2 083.33 €/m²,62511:144:6680,energiamärgis määramata,,,,9.00,,,,,,,,,,,,,parnu
248,7161685,",Jaamaküla, Saarde vald, Pärnu maakond",2022-10-23,vajab kapitaalremonti,4,2,47.4 m²,1,2,korteriomand,,,1500.0,,,,"5 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,1966,,,dušš,puupliit,,,31.65 €/m²,,energiamärgis määramata,,eterniit,,,,,13784550,,,,,,1179 m²,,,,parnu
249,5981973,"Mai tn 65-10, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,33.9 m²,3,3,korteriomand,"turvauks,trepikoda lukus",,93900.0,,,,"295 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,2022,panipaik,"põrandaküte,keskküte","dušš,tsentraalne kanalisatsioon",,"telefon,digi-TV,internet",,2 769.91 €/m²,,B,,,,,,,,,,,,,,,,,parnu
250,8198159,"Turu tn 9,Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,vajab kapitaalremonti,3,2,57.6 m²,2,3,korteriomand,,,22000.0,,,,"69 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,keskküte,,elektripliit,,,381.94 €/m²,93101:001:0133,,,eterniit,,,,,380006,,,,,,1885 m²,,,,parnu
251,2153857,"Malmö tn 23, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,41.9 m²,2,5,korteriomand,"turvauks,trepikoda lukus",külmik,177000.0,,,,"556 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2019,,"põrandaküte,keskküte",dušš,,"kaabel-TV,internet",,4 224.34 €/m²,62510:102:3560,B,,,,,,,0,,,jah,,,,,,,parnu
252,4747810,"Vahe tn 25, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,valmis,4,,91.4 m²,3,3,korteriomand,,,139000.0,,,,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,panipaik,,"wc ja vannituba eraldi,vann",,,,1 520.79 €/m²,62502:076:7790,energiamärgis määramata,,,,,rõdu,,,,,,Added_to_price,,2661 m²,http://www.arcovara.ee/318403,,,parnu
253,3741956,"Kooli tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,valmis,4,3,74.3 m²,4,5,korteriomand,"trepikoda lukus,turvauks",,129900.0,,,,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1982,,keskküte,"wc ja vannituba eraldi,dušš",,,,1 748.32 €/m²,62511:073:7840,C,,,,,,,0,,jah,,,,,,,,parnu
254,5062603,"Papiniidu tn 29, Mai,Pärnu linn, Pärnu maakond",2022-10-23,valmis,4,,74.6 m²,5,5,korteriomand,"turvauks,naabrivalve,trepikoda lukus",külmik,140000.0,,,,"440 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1986,panipaik,"elektriküte,põrandaküte",dušš,,internet,,1 876.68 €/m²,,,,,,,,,0,,,,,,,,,,parnu
255,8044894,"Pärnu mnt 39,Pärnu-Jaagupi alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,vajab kapitaalremonti,2,,42.8 m²,1,2,korteriomand,,,29900.0,,,,"94 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,,,,"wc ja vannituba eraldi,dušš",,,,698.60 €/m²,62701:003:0167,,,,,,,,0,,,,,,,,,,parnu
256,7545710,"Jannseni 41, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,valmis,2,1,39.7 m²,1,3,korteriomand,,külmik,79000.0,,,,"248 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2005,,"õhksoojuspump,ahjuküte","pesumasin,dušš,boiler",,,1,1 989.92 €/m²,62502:009:0480,,,,,,,,,,jah,,Added_to_price,,,,,,parnu
257,1898612,"Aisa tn 39, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,1,,15.4 m²,3,3,korteriomand,"trepikoda lukus,turvauks","kinnine hoov,mööbel,mööbli võimalus",53900.0,,,,"169 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","kivimaja,betoonmaja,paneelmaja",2014,,keskküte,,,"digi-TV,telefon,internet",,3 500 €/m²,,A,tasuta parkimine,,,,,,,,,,,,,,,,parnu
258,5814067,"Mai tn 59, Mai,Pärnu linn, Pärnu maakond",2022-10-23,uus viimistlus,3,,60.4 m²,4,6,korteriomand,trepikoda lukus,"mööbel,mööbli võimalus",169000.0,,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2003,panipaik,keskküte,"dušš,tsentraalne kanalisatsioon",elektripliit,"telefon,digi-TV,internet",,2 798.01 €/m²,62513:174:0170,,tasuta parkimine,bituumen,,,rõdu,3.20,,,,jah,,,,,,,parnu
259,1980406,"Riia mnt 28a, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,52.2 m²,3,4,korteriomand,,,139700.0,,,,"439 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2008,panipaik,,,,,1,2 676.25 €/m²,,B,,,,,,,0,,,,,,,,,,parnu
260,3543678,"Ilvese tn 10a, Ülejõe,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,5,4,101.3 m²,2,3,korteriomand,,,149900.0,,,,"471 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1929,,,,,,,1 479.76 €/m²,62507:044:7300,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
261,5197552,"Tulbi tn 4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,45.6 m²,2,2,korteriomand,trepikoda lukus,,165000.0,,,,"518 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2022,panipaik,"põrandaküte,keskküte",dušš,,"internet,kaabel-TV",,3 618.42 €/m²,62512:026:0022,C,,,,,rõdu,,0,,,,,,,,,,parnu
262,3860390,"Vana tee 4,Kirbla küla, Lääneranna vald, Pärnu maakond",2022-10-23,renoveeritud,2,1,43.7 m²,2,2,korteriomand,turvauks,mööbel,19000.0,,,,"60 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1970,kelder,õhksoojuspump,"pesumasin,dušš,tsentraalne kanalisatsioon,boiler",elektripliit,,1,434.78 €/m²,41103:001:0263,energiamärgis määramata,tasuta parkimine,eterniit,,,,,,,,,,,,,20.08.2022,,parnu
263,4482196,"Vee tn 4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,"valmis,renoveeritud",2,1,47.9 m²,3,3,korteriomand,"trepikoda lukus,turvauks",mööbli võimalus,115000.0,,,,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1960,garderoob,keskküte,"saun,tsentraalne kanalisatsioon,pesumasin,dušš,boiler",elektripliit,"telefon,digi-TV,internet",1,2 400.83 €/m²,62510:127:3290,energiamärgis määramata,"kindel parkimiskoht kinnistul,tasuta parkimine",kivikatus,,,,,,,,,,,,,,,parnu
264,1470783,"Paide mnt 14c,Paikuse alev, Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,2,67.2 m²,1,2,korteriomand,trepikoda lukus,,93600.0,,,,"294 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",plokkmaja,1989,"kelder,panipaik","kamin,elektriküte,õhksoojuspump","tsentraalne kanalisatsioon,dušš,boiler,wc ja vannituba eraldi",elektripliit,"internet,digi-TV",1,1 392.86 €/m²,,E,"tasuta parkimine,kindel parkimiskoht kinnistul",eterniit,sundventilatsioon,11.70,rõdu,5.00,,,,,,,,,,,parnu
265,5884970,"Pärnu mnt 55,Sindi linn, Pärnu maakond",2022-10-23,vajab kapitaalremonti,3,,59.2 m²,1,2,korteriomand,naabrivalve,,46000.0,,,,"145 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palk-kivimaja,,,"tahkekütus,õhksoojuspump",,,,,777.03 €/m²,,,"tasuta parkimine,kindel parkimiskoht kinnistul",eterniit,,,,,,,,,,,,,,,parnu
266,2863523,"Suur-Kuke tn 29a, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,3,2,100 m²,1,2,kinnistu,,,249900.0,,,,"785 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",puitmaja,,panipaik,,,,,1,2 499 €/m²,62511:058:7290,energiamärgis määramata,,,,,,,,,,,,,,,,,parnu
267,2167485,"Henno tn 7-1,Pärnu linn, Pärnu maakond",2022-10-23,valmis,3,,48.7 m²,,,kinnistu,,"mööbli võimalus,külmik",125000.0,,,,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,2005,,keskküte,"dušš,pesumasin",,,,2 566.74 €/m²,62511:142:0001,,,,,,,,0,,jah,,,,,,,,parnu
268,1678531,"Aia tn 19, Rannarajoon,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,1,,22.7 m²,1,3,korteriomand,,"mööbel,mööbli võimalus,külmik",89000.0,,,,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,panipaik,"õhksoojuspump,kamin","boiler,dušš",,"internet,kaabel-TV",,3 920.70 €/m²,,D,,,,,,,0,,jah,,,,,,,,parnu
269,6802477,"Riia mnt 78, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,1,,27.2 m²,5,5,korteriomand,trepikoda lukus,"mööbel,mööbli võimalus,külmik",58000.0,,,,"182 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",paneelmaja,,,keskküte,"dušš,pesumasin",,,,2 132.35 €/m²,62511:165:6900,energiamärgis määramata,,,,,,,0,,jah,,,,,,,,parnu
270,6664935,"Oja tn 30, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,,2,,40.3 m²,3,4,korteriomand,"turvauks,trepikoda lukus",mööbel,77000.0,,,,"242 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,1962,kelder,keskküte,"boiler,tsentraalne kanalisatsioon,dušš,pesumasin",elektripliit,"digi-TV,internet",,1 910.67 €/m²,62507:012:7060,energiamärgis määramata,tasuta parkimine,,,,,,,,,,,,,,,,parnu
271,1931689,"Mai tn 71,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,4,3,77.8 m²,3,3,korteriomand,,,199000.0,,,,"625 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2023,,"keskküte,põrandaküte",saun,,,,2 557.84 €/m²,62513:178:0020,B,,,,,rõdu,,0,jah,,,,,,,,,parnu
272,7900086,"Heina tn 4, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,,3,2,82.4 m²,2,2,korteriomand,trepikoda lukus,"kinnine hoov,mööbel",175000.0,,,,"550 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2010,garderoob,"elektriküte,kamin,põrandaküte","boiler,dušš,pesumasin,tsentraalne kanalisatsioon",elektripliit,,1,2 123.79 €/m²,,,"tasuta parkimine,kindel parkimiskoht kinnistul",bituumen,,,rõdu,5.30,,,,,,,,,,,parnu
273,3515960,"Akadeemia tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,renoveeritud,2,1,43.2 m²,4,4,korteriomand,"turvauks,trepikoda lukus",mööbel,119000.0,,,,"374 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1960,garderoob,"põrandaküte,keskküte","vann,boiler",elektripliit,"internet,digi-TV",1,2 754.63 €/m²,,F,kindel parkimiskoht kinnistul,kivikatus,,,,,,,,,,,,,,,parnu
274,7534387,"Mai tn 28, Mai,Pärnu linn, Pärnu maakond",2022-10-23,,2,,45.9 m²,5,5,korteriomand,trepikoda lukus,,79000.0,,,,"248 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,,keskküte,"vann,wc ja vannituba eraldi",,"internet,kaabel-TV",,1 721.13 €/m²,,,,,,,,,0,,jah,,,,,,,,parnu
275,8909909,"Kastani vkt 4,Paikuse alev, Pärnu linn, Pärnu maakond",2022-10-23,vajab renoveerimist,2,1,43.9 m²,1,3,korteriomand,,,59900.0,,,,"188 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,1974,panipaik,,,,,1,1 364.46 €/m²,56801:001:0104,D,,,,,,,,,,,,,,,,,parnu
276,2055453,"Vesiroosi tn 5, Kesklinn,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,55.7 m²,3,4,korteriomand,,,169000.0,,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,2019,panipaik,,,elektripliit,,1,3 034.11 €/m²,62511:156:4860,B,,,,,rõdu,,,,,,,,,,,,parnu
277,3623807,"Kooli tn 1,Tootsi alev, Põhja-Pärnumaa vald, Pärnu maakond",2022-10-23,valmis,2,1,37.8 m²,3,4,korteriomand,"trepikoda lukus,turvauks",,21500.0,,,,"68 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",kivimaja,,kelder,keskküte,dušš,,,1,568.78 €/m²,80501:001:0059,,,,,,,,,,jah,,,,,,,,parnu
278,2613294,"Haapsalu mnt 32, Vana-Pärnu,Pärnu linn, Pärnu maakond",2022-10-23,vajab renoveerimist,2,1,45.5 m²,1,2,,,,54500.0,,,,"171 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",palkmaja,,,,,elektripliit,"internet,kaabel-TV",,1 197.80 €/m²,62501:033:0002,energiamärgis määramata,,eterniit,sundventilatsioon,,,,21772250,,,,,,,,,,parnu
279,3769747,"Rääma tn 7d/2-8, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,57.9 m²,4,4,korteriomand,trepikoda lukus,,260000.0,,,,"817 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"tsentraalne kanalisatsioon,dušš,pesumasin,wc ja vannituba eraldi",elektripliit,"telefon,digi-TV,internet",2,4 490.50 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,sundventilatsioon,,"terrass,rõdu",24.00,,,,jah,,,,Seileri Kvartal,,,parnu
280,1160688,"Rääma tn 7d/2-9, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,66.5 m²,4,4,korteriomand,trepikoda lukus,,325000.0,,,,"1 021 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"dušš,pesumasin,tsentraalne kanalisatsioon,saun",elektripliit,"internet,telefon,digi-TV",1,4 887.22 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,"sundventilatsioon,konditsioneer",,"rõdu,terrass",83.90,,,,jah,,,,Seileri Kvartal,,,parnu
281,3481936,"Rääma tn 7d/2-5, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,42.6 m²,2,4,korteriomand,trepikoda lukus,,195000.0,,,,"613 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"tsentraalne kanalisatsioon,pesumasin,dušš",elektripliit,"internet,telefon,digi-TV",1,4 577.46 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,sundventilatsioon,,"terrass,rõdu",28.90,,,,jah,,,,Seileri Kvartal,,,parnu
282,4231460,"Rääma tn 7d/2-3, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,2,1,49.8 m²,2,4,korteriomand,trepikoda lukus,,160000.0,,,,"503 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","betoonmaja,kivimaja",2023,,keskküte,"pesumasin,dušš,tsentraalne kanalisatsioon",elektripliit,"internet,digi-TV,telefon",1,3 212.85 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,sundventilatsioon,,,0.00,,,,jah,,,,Seileri Kvartal,,,parnu
283,4164798,"Rääma tn 7d/2-2, Rääma,Pärnu linn, Pärnu maakond",2022-10-23,uusehitis,3,2,55.1 m²,2,4,korteriomand,trepikoda lukus,,215000.0,,,,"675 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist","kivimaja,betoonmaja",2023,,keskküte,"tsentraalne kanalisatsioon,pesumasin,dušš",elektripliit,"telefon,digi-TV,internet",1,3 902 €/m²,62401:001:0503,B,kindel parkimiskoht kinnistul,rullmaterjal,sundventilatsioon,,"terrass,rõdu",21.80,,,,jah,,,,Seileri Kvartal,,,parnu
