,rooms,floors,area_outside,area,link,address,hind,maakond
978,4,4/4,,109,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-juhtme-tn/4068470,"Juhtme tn 27, Mõigu,Peetri alevik, Rae vald, Harju maakond",200000,harju
979,4,1/9,,81.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pikri-tn/4656799,"Pikri tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",135000,harju
980,2,5/5,,41,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/2193172,"Liikuri tn 20,Lasnamäe linnaosa, Tallinn, Harju maakond",92998,harju
981,2,5/5,,41,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/9364705,"Liikuri tn 20,Lasnamäe linnaosa, Tallinn, Harju maakond",92998,harju
982,2,5/5,,41,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/8960405,"Liikuri tn 20,Lasnamäe linnaosa, Tallinn, Harju maakond",92998,harju
983,2,2/5,,23.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/3946491,"Sõle tn 18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",70000,harju
984,3,3/4,,72.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-piiri-tn/5541580,"Piiri tn 1-9,Keila linn, Harju maakond",220800,harju
985,2,2/3,,49.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kloostrimetsa-tee/8347865,"Kloostrimetsa tee 56a/1-1, Pirita,Pirita linnaosa, Tallinn, Harju maakond",215000,harju
986,3,1/4,,71,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kotermaa-tn/9337263,"Kotermaa tn 13,Haabersti linnaosa, Tallinn, Harju maakond",262000,harju
987,2,7/9,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-mustamae-tee/1626672,"Mustamäe tee 137,Mustamäe linnaosa, Tallinn, Harju maakond",109900,harju
988,2,3/8,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juhkentali-tn/7437476,"Juhkentali tn 8,Kesklinna linnaosa, Tallinn, Harju maakond",214900,harju
989,3,9/9,,64.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/7697537,"Mahtra tn 21, Mahtra,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
990,4,4/4,,81.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-piiri-tn/2691101,"Piiri tn 1-14,Keila linn, Harju maakond",269900,harju
991,1,2/6,,37.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/7629022,"Narva mnt,Kesklinna linnaosa, Tallinn, Harju maakond",135000,harju
992,3,2/4,,81.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-koidu-tn/6315951,"Koidu tn 108,Kesklinna linnaosa, Tallinn, Harju maakond",312000,harju
993,2,5/5,,29.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-majaka-tn/4643025,"Majaka tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",104900,harju
994,4,1/2,,Väljaostmise,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-amari-alevik-lennu-tn/1929108,"Lennu tn 14-1, Lennubaas,Ämari alevik, Lääne-Harju vald, Harju maakond",76000,harju
995,1,8/9,,14.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-randla-tn/8276197,"Randla tn 13,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",37500,harju
996,3,1/3,,56.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-printsu-tn/2186910,"Printsu tn 5/4, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",249900,harju
997,3,1/9,,64.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-raadiku-tn/9289453,"Raadiku tn 12,Lasnamäe linnaosa, Tallinn, Harju maakond",109900,harju
998,3,1/2,,Kliendipäev,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-piibri-tn/7014996,"Piibri tn 16,Nõmme linnaosa, Tallinn, Harju maakond",99000,harju
999,2,3/3,,47.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-majaka-tn/3616020,"Majaka tn 54,Lasnamäe linnaosa, Tallinn, Harju maakond",154900,harju
1000,2,4/4,,49.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-noorkuu-tn/1780230,"Noorkuu tn 3,Haabersti linnaosa, Tallinn, Harju maakond",187900,harju
1001,1,1/2,,22.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-malmi-tn/5952501,"Malmi tn 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",89900,harju
1002,3,1/5,,62,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-ringi-tn/8576738,"Ringi tn 52,Maardu linn, Harju maakond",114990,harju
1003,3,1/4,,47.8,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-langu-tn/6559007,"Langu tn 7,Maardu linn, Harju maakond",67000,harju
1004,2,2/3,,37.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ole-tn/3892387,"Õle tn 24,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",103000,harju
1005,2,1/5,,47,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-kutte-tn/4326180,"Kütte tn 11,Maardu linn, Harju maakond",98000,harju
1006,3,4/4,,76.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oja-tn/6174638,"Oja tn 2, Pikaliiva,Haabersti linnaosa, Tallinn, Harju maakond",214900,harju
1007,1,5/5,,33,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/9327512,"Punane tn 63,Lasnamäe linnaosa, Tallinn, Harju maakond",81500,harju
1008,3,1/2,,61.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puuvilla-tn/7319141,"Puuvilla tn 24, Kopli,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",199000,harju
1009,2,2/2,,42.3,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-keemikute-tn/7308160,"Keemikute tn 15,Maardu linn, Harju maakond",64000,harju
1010,2,4/5,,53,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/5491391,"Vikerlase tn, Laagna,Lasnamäe linnaosa, Tallinn, Harju maakond",135000,harju
1011,3,2/6,,61.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/8601357,"Aiandi tn 5/1,Mustamäe linnaosa, Tallinn, Harju maakond",249900,harju
1012,,2/2,,239,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-lai-tn/2715558,"Lai tn 37/1,Vanalinn, Tallinn, Harju maakond",1290,harju
1013,4,3/6,,96.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-voidujooksu-tn/3121048,"Võidujooksu tn 1,Kadriorg, Tallinn, Harju maakond",320000,harju
1014,4,1/2,,167,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-suur-kloostri-tn/4649844,"Suur-Kloostri tn 2, Vanalinn,Vanalinn, Tallinn, Harju maakond",590000,harju
1015,2,3/3,,42.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-volmre-tn/5589559,"Volmre tn 27-13,Haabersti linnaosa, Tallinn, Harju maakond",185000,harju
1016,3,6/9,,66.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/4591483,"Vikerlase tn 15, Laagna,Lasnamäe linnaosa, Tallinn, Harju maakond",155500,harju
1017,4,2/5,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-puhangu-tn/3028280,"Puhangu tn 14, Pelguranna,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",185000,harju
1018,3,4/9,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-j-koorti-tn/1009743,"J. Koorti tn 28,Lasnamäe linnaosa, Tallinn, Harju maakond",133900,harju
1019,3,2/4,,59.1,https://city24.ee/real-estate/apartments-for-sale/rae-vald-juri-alevik-tiigi-tn/4246415,"Tiigi tn 3,Jüri alevik, Rae vald, Harju maakond",155900,harju
1020,2,2/2,,52.3,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-kuldala-tee/7381920,"Kuldala tee 7,Peetri alevik, Rae vald, Harju maakond",169900,harju
1021,3,2/3,,68.3,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-iltre-tn/1636645,"Iltre tn 2,Laagri alevik, Saue vald, Harju maakond",222000,harju
1022,2,3/4,,39.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-madala-tn/4065769,"Madala tn,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",96500,harju
1023,3,3/5,,55.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-seebi-tn/6987686,"Seebi tn 32, Tondi,Kristiine linnaosa, Tallinn, Harju maakond",139900,harju
1024,1,1/5,,30.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-vilde-tee/3161244,"Vilde tee 136,Mustamäe linnaosa, Tallinn, Harju maakond",87000,harju
1025,2,1/4,,41.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kari-tn/1605134,"Kari tn 5, VÄIKSED KOMMUD,TASUTA PARKLA,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",94900,harju
1026,3,1/4,,69.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kentmanni-tn/1715992,"Kentmanni tn 24, Südalinn,Kesklinna linnaosa, Tallinn, Harju maakond",230000,harju
1027,3,4/6,,82.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/4360876,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",386000,harju
1028,2,1/6,,61,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/6993741,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",264500,harju
1029,3,2/6,,69.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/2341106,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",305900,harju
1030,4,4/6,,98.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/6228101,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",410000,harju
1031,2,2/6,,49.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/1834040,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",228000,harju
1032,3,5/6,,69.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/8093201,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",329500,harju
1033,2,3/6,,61.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/5067350,"Kiisa tn 12,Kesklinna linnaosa, Tallinn, Harju maakond",288000,harju
1034,1,3/5,,32.7,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kuusiku-tee/6956908,"Kuusiku tee 20, Kuusiku,Loo alevik, Jõelähtme vald, Harju maakond",104600,harju
1035,2,5/6,,63,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/4322084,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",289000,harju
1036,3,1/6,,68.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/1074190,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",297900,harju
1037,3,4/6,,68.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kiisa-tn/1104967,"Kiisa tn 12, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",328000,harju
1038,3,3/5,,80.1,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-loo-alevik-kuusiku-tee/6582628,"Kuusiku tee 22, Kuusiku,Loo alevik, Jõelähtme vald, Harju maakond",225000,harju
1039,4,,,101.1,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-pirnipuu-pst/1704108,"Pirnipuu pst 194-2, Muuga aedlinn,Maardu linn, Harju maakond",290000,harju
1040,2,1/4,,41.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kari-tn/7383271,"Kari tn 5, VÄIKSED KOMMUD,TASUTA PARKLA,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",94900,harju
1041,1,5/5,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-vindi-tn/7044587,"Vindi tn 13,Kristiine linnaosa, Tallinn, Harju maakond",86000,harju
1042,2,6/18,,41.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/1205594,"Päevalille tn 6/8-27,Haabersti linnaosa, Tallinn, Harju maakond",174900,harju
1043,3,2/3,,54.4,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-tuula-tee/4997754,"Tuula tee 2c-4, Kesklinn,Keila linn, Harju maakond",159900,harju
1044,3,5/5,,,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-stardi-tn/8028640,"Stardi tn 7,Maardu linn, Harju maakond",104900,harju
1045,2,1/2,,59,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-asula-tn/3060234,"Asula tn 4,Kesklinna linnaosa, Tallinn, Harju maakond",179900,harju
1046,2,5/5,,48.7,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tabasalu-alevik-lasteaia-tn/8350204,"Lasteaia tn 9,Tabasalu alevik, Harku vald, Harju maakond",99900,harju
1047,2,5/7,,69.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-f-r-kreutzwaldi-tn/4869944,"F. R. Kreutzwaldi tn 3,Kesklinna linnaosa, Tallinn, Harju maakond",285000,harju
1048,2,1/3,,40.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/7989132,"Nõmme tee 70-3, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",204900,harju
1049,2,1/3,,39.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/3189313,"Nõmme tee 70-1, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",189900,harju
1050,3,2/3,,71.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/8801409,"Nõmme tee 70-6, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",309900,harju
1051,3,3/3,,71.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/7333252,"Nõmme tee 70-10, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",314900,harju
1052,2,1/3,,43.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/8419794,"Nõmme tee 70-2, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",209900,harju
1053,4,2/3,,87.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/6645032,"Nõmme tee 70-4, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",374900,harju
1054,3,3/3,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/7496560,"Nõmme tee 70-9, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",329900,harju
1055,4,2/3,,73,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/8075123,"Nõmme tee 70-7, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",314900,harju
1056,4,3/3,,87.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/4119632,"Nõmme tee 70-8, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",379900,harju
1057,3,2/3,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/5677874,"Nõmme tee 70-5, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",334900,harju
1058,4,3/3,,73,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/8738600,"Nõmme tee 70-11, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",319900,harju
1059,2,1/3,,43.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/3258125,"Nõmme tee 70-12, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",214900,harju
1060,3,1/3,,61.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/9230187,"Nõmme tee 70-13, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",274900,harju
1061,4,3/3,,83.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/7607245,"Nõmme tee 70-18, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",369900,harju
1062,5,3/3,,107.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/4165425,"Nõmme tee 70-17, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",449900,harju
1063,4,2/3,,79.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/7854685,"Nõmme tee 70-16, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",349900,harju
1064,3,2/3,,61.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/5384136,"Nõmme tee 70-15, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",274900,harju
1065,5,2/3,,111.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-nomme-tee/3540932,"Nõmme tee 70-14, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",464900,harju
1066,2,1/3,,43.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-viieaia-tee/4650082,"Viieaia tee 11/2,Pirita linnaosa, Tallinn, Harju maakond",159900,harju
1067,2,1/3,,43.3,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-laiakula-viieaia-tee/1705540,"Viieaia tee 11/2,Laiaküla, Viimsi vald, Harju maakond",159900,harju
1068,3,2/3,,62.5,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-vasara-tn/3453470,"Vasara tn 15-15,Keila linn, Harju maakond",170000,harju
1069,2,2/3,,49.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kaokorva-tn/4204768,"Käokõrva tn 6, Nõmme,Nõmme linnaosa, Tallinn, Harju maakond",250000,harju
1070,2,2/9,,32.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/5134771,"Linnamäe tee 24,Lasnamäe linnaosa, Tallinn, Harju maakond",79990,harju
1071,4,3/3,,109.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kaokorva-tn/9140756,"Käokõrva tn 6, Nõmme,Nõmme linnaosa, Tallinn, Harju maakond",590000,harju
1072,3,2/3,,64,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-kaokorva-tn/5421316,"Käokõrva tn 6, Nõmme,Nõmme linnaosa, Tallinn, Harju maakond",290000,harju
1073,3,2/10,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kihnu-tn/3907657,"Kihnu tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",145000,harju
1074,1,2/5,,40,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/6566337,"Sõpruse pst 29,Kristiine linnaosa, Tallinn, Harju maakond",125000,harju
1075,2,3/5,,43.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-ilmarise-tn/2930355,"Ilmarise tn 15, Kivimäe,Nõmme linnaosa, Tallinn, Harju maakond",123000,harju
1076,3,2/3,,,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-iru-kula-metsa-tee/1901295,"Metsa tee 37,Iru küla, Jõelähtme vald, Harju maakond",179900,harju
1077,3,2/3,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-metsa-tee/3924261,"Metsa tee 37,Lasnamäe linnaosa, Tallinn, Harju maakond",179900,harju
1078,2,2/3,,,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-kesklinna-linnaosa/4798753,"Tulika,Kesklinna linnaosa, Tallinn, Harju maakond",125000,harju
1079,2,5/8,,58.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-meeliku-tn/4449182,"Meeliku tn 21/3,Lasnamäe linnaosa, Tallinn, Harju maakond",221000,harju
1080,3,9/14,,64.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-poorise-tn/3305656,"Pöörise tn 14,Mustamäe linnaosa, Tallinn, Harju maakond",229000,harju
1081,2,4/4,,55.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pille-tn/4332766,"Pille tn 11/6, Veerenni,Kesklinna linnaosa, Tallinn, Harju maakond",239000,harju
1082,1,2/3,,43.8,https://city24.ee/real-estate/apartments-for-sale/kuusalu-vald-kiiu-alevik-torni-tn/8905103,"Torni tn 7,Kiiu alevik, Kuusalu vald, Harju maakond",69000,harju
1083,3,3/5,,55.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/7659667,"Akadeemia tee 10,Mustamäe linnaosa, Tallinn, Harju maakond",125000,harju
1084,3,1/3,,74.3,https://city24.ee/real-estate/apartments-for-sale/harku-vald-tiskre-kula-uuspere-tee/7960659,"Uuspere tee 4/1,Tiskre küla, Harku vald, Harju maakond",249000,harju
1085,3,7/9,,60.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/5759001,"Manufaktuuri tn 18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",252500,harju
1086,3,3/3,,77.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-algi-tn/1998888,"Algi tn 55,Kristiine linnaosa, Tallinn, Harju maakond",220000,harju
1087,3,3/3,,47.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-villardi-tn/1569585,"Villardi tn 26, Uus Maailm,Kesklinna linnaosa, Tallinn, Harju maakond",134900,harju
1088,3,14/15,,83,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/1965287,"Pärnu mnt 110, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",259000,harju
