,rooms,floors,area_outside,area,link,address,hind,maakond
131,1,2/8,,53.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-hobujaama-tn/2746073,"Hobujaama tn 10,Kesklinna linnaosa, Tallinn, Harju maakond",239000,harju
132,2,1/2,,38.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-kauba-tn/4313330,"Kauba tn 24,Kesklinna linnaosa, Tallinn, Harju maakond",115000,harju
133,3,3/6,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/9123016,"Jahu tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",275000,harju
134,2,4/4,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kari-tn/3706769,"Kari tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",91900,harju
135,3,2/6,,73.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-j-vilmsi-tn/4560685,"J. Vilmsi tn 22, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",280000,harju
136,2,5/5,,47.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-vihuri-tn/3781907,"Vihuri tn 7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",119000,harju
137,2,1/2,,37.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-amburi-tn/4026764,"Amburi tn 10,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",109000,harju
138,2,3/4,,39.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-spordi-tn/7454323,"Spordi tn 22,Kristiine linnaosa, Tallinn, Harju maakond",110000,harju
139,2,1/3,,46.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-peterburi-tee/6598125,"Peterburi tee 13,Lasnamäe linnaosa, Tallinn, Harju maakond",119000,harju
140,2,4/9,,81.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-sakala-tn/4116558,"Sakala tn 22,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
141,2,4/9,,81.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tatari-tn/4593577,"Tatari tn 8,Kesklinna linnaosa, Tallinn, Harju maakond",260000,harju
142,3,6/9,,43.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/3829813,"J. Sütiste tee 3,Mustamäe linnaosa, Tallinn, Harju maakond",123000,harju
143,1,3/5,,32.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-katleri-tn/4252420,"Katleri tn 11,Lasnamäe linnaosa, Tallinn, Harju maakond",83000,harju
144,3,1/3,,75.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivimurru-tn/1902786,"Kivimurru tn 36, Sikupilli,Lasnamäe linnaosa, Tallinn, Harju maakond",235000,harju
145,3,3/9,,60,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/2525733,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",142000,harju
146,1,1/5,,16.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/5151016,"Paldiski mnt 75,Haabersti linnaosa, Tallinn, Harju maakond",69000,harju
147,1,2/2,,31.7,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-posti-tn/3705616,"Posti tn 32,Loksa linn, Harju maakond",32100,harju
148,2,,,49.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-vikerlase-tn/9231938,"Vikerlase tn 17,Lasnamäe linnaosa, Tallinn, Harju maakond",135000,harju
149,3,1/4,,48.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-angerja-tn/6773516,"Angerja tn 8,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",132000,harju
150,1,,,22.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-malmi-tn/9366277,"Malmi tn 4,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",91900,harju
151,4,,,76,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-lasteaia-tn/7864347,"Lasteaia tn 6,Loksa linn, Harju maakond",43000,harju
152,2,,,36.9,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-nooruse-tn/6643632,"Nooruse tn 7,Loksa linn, Harju maakond",40000,harju
153,1,4/5,,33.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/2423719,"Paldiski mnt 163, Õismäe,Haabersti linnaosa, Tallinn, Harju maakond",82000,harju
154,3,3/5,,68.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekalda-tn/4616751,"Paekalda tn 12, Lahekalda,Lasnamäe linnaosa, Tallinn, Harju maakond",299990,harju
155,3,1/9,,64.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-j-koorti-tn/6401367,"J. Koorti tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",125900,harju
156,2,3/3,,27.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-madara-tn/9322555,"Madara tn 13a, Lilleküla,Kristiine linnaosa, Tallinn, Harju maakond",110000,harju
157,3,3/5,,72.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-kase-tn/3838060,"Kase tn 68/2, Pirita,Pirita linnaosa, Tallinn, Harju maakond",219500,harju
158,1,2/5,,16.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7255873,"E. Vilde tee 96,Mustamäe linnaosa, Tallinn, Harju maakond",59900,harju
159,4,5/5,,72.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/5421121,"Liikuri tn 38,Lasnamäe linnaosa, Tallinn, Harju maakond",229800,harju
160,4,2/6,,75.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/1443074,"Manufaktuuri tn 7-25,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",282900,harju
161,2,2/3,,29,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-endla-tn/1258440,"Endla tn 58,Kristiine linnaosa, Tallinn, Harju maakond",129000,harju
162,2,2/6,,39.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/4749146,"Manufaktuuri tn 7-17,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",161900,harju
163,3,2/6,,59.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-manufaktuuri-tn/2438687,"Manufaktuuri tn 7-18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",236900,harju
164,2,3/8,,61.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6548028,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",179000,harju
165,3,8/8,,110.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/6210773,"Pärnu mnt 130,Kesklinna linnaosa, Tallinn, Harju maakond",329000,harju
166,2,1/4,,52.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-turu-plats/7115573,"Turu plats 3-1,Nõmme linnaosa, Tallinn, Harju maakond",225500,harju
167,2,2/5,,44.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/4714725,"Sõpruse pst 40-14KK,Kristiine linnaosa, Tallinn, Harju maakond",175600,harju
168,2,2/5,,46.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/7823097,"Sõpruse pst 40-2KK,Kristiine linnaosa, Tallinn, Harju maakond",195300,harju
169,3,2/4,,67.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kalaranna-tn/6907167,"Kalaranna tn 27,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",329900,harju
170,2,1/4,,48.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-teelise-tn/5654985,"Teelise tn 8,Nõmme linnaosa, Tallinn, Harju maakond",165900,harju
171,3,1/5,,62.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/8783168,"Liinivahe tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",204900,harju
172,3,2/4,,63.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/6043129,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",289900,harju
173,2,7/9,,54,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/3406765,"Mahtra tn 44,Lasnamäe linnaosa, Tallinn, Harju maakond",84990,harju
174,2,5/5,,37,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-erika-tn/5575928,"Erika tn 6, Karjamaa,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",130000,harju
175,2,1/4,,39.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-liinivahe-tn/3199735,"Liinivahe tn 3,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",182900,harju
176,1,1/5,,32.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tiiu-tn/8570243,"Tiiu tn 12/1,Kesklinna linnaosa, Tallinn, Harju maakond",159900,harju
177,3,2/4,,58.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/1774360,"Kadaka tee 90, Hõbemetsa,Haabersti linnaosa, Tallinn, Harju maakond",209900,harju
178,2,2/4,,45.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-kadaka-tee/6595017,"Kadaka tee 90,Haabersti linnaosa, Tallinn, Harju maakond",174900,harju
179,3,1/5,,58.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-ehitajate-tee/1329379,"Ehitajate tee 33, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",147000,harju
180,4,5/9,,79.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/4499361,"Ümera tn 2, Seli,Lasnamäe linnaosa, Tallinn, Harju maakond",144900,harju
181,3,3/3,,100.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-raudtee-tn/5989691,"Raudtee tn 57,Nõmme linnaosa, Tallinn, Harju maakond",269000,harju
182,2,3/5,,47.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-muuli-tn/2651133,"Muuli tn 3,Paldiski linn, Harju maakond",38400,harju
183,3,1/3,,49.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-kuninga-tn/1018173,"Kuninga tn 1,Vanalinn, Tallinn, Harju maakond",200000,harju
184,2,1/2,,43.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/1135590,"Uus tn 9,Keila linn, Harju maakond",151200,harju
185,2,2/2,,54.6,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/2199883,"Uus tn 9,Keila linn, Harju maakond",185640,harju
186,4,2/2,,99.3,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-uus-tn/6861700,"Uus tn 9,Keila linn, Harju maakond",317800,harju
187,3,3/5,,79.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-liivalaia-tn/4060493,"Liivalaia tn 32,Kesklinna linnaosa, Tallinn, Harju maakond",230000,harju
188,2,4/16,,87.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-pirita-linnaosa-pirita-tee/4115885,"Pirita tee 26f,Pirita linnaosa, Tallinn, Harju maakond",295000,harju
189,2,4/16,,87.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pirita-tee/1977141,"Pirita tee 26f,Kesklinna linnaosa, Tallinn, Harju maakond",265000,harju
190,2,1/9,,43.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/6703918,"Punane tn 21,Lasnamäe linnaosa, Tallinn, Harju maakond",99500,harju
191,2,5/5,,47.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/3997991,"E. Vilde tee 102, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",110000,harju
192,2,23/30,,51.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tornimae-tn/1560782,"Tornimäe tn 7, Maakri,Kesklinna linnaosa, Tallinn, Harju maakond",329000,harju
193,2,7/9,,49.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-k-karberi-tn/6220239,"K. Kärberi tn 28, UUS PAKKUMINE,Lasnamäe linnaosa, Tallinn, Harju maakond",116900,harju
194,2,9/9,,43,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/4216157,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",105000,harju
195,4,5/5,,75.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/1301230,"Asunduse tn 6, Sikupilli,Lasnamäe linnaosa, Tallinn, Harju maakond",140000,harju
196,2,1/5,,43.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-akadeemia-tee/7743232,"Akadeemia tee 6,Mustamäe linnaosa, Tallinn, Harju maakond",102000,harju
197,4,5/5,,75.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-asunduse-tn/1393512,"Asunduse tn 6,Kesklinna linnaosa, Tallinn, Harju maakond",140000,harju
198,4,4/4,,87.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-oda-tn/1240133,"Oda tn 2, Kalamaja,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",420000,harju
199,2,6/9,,49.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paasiku-tn/6118054,"Paasiku tn 22, Katleri,Lasnamäe linnaosa, Tallinn, Harju maakond",112000,harju
200,2,1/2,,27.8,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-herne-tn/8683673,"Herne tn 12,Kesklinna linnaosa, Tallinn, Harju maakond",75000,harju
201,3,2/3,,70.3,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-uusmaa-tee/2560993,"Uusmaa tee 5,Peetri alevik, Rae vald, Harju maakond",230000,harju
202,2,1/2,,32.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-orase-tn/7703193,"Orase tn 7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",146000,harju
203,2,3/4,,76.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-rataskaevu-tn/2084800,"Rataskaevu tn 8, Vanalinn,Vanalinn, Tallinn, Harju maakond",269000,harju
204,2,5/9,,43.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-kuldnoka-tn/1848584,"Kuldnoka tn 11,Kristiine linnaosa, Tallinn, Harju maakond",115000,harju
205,2,2/5,,52.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-f-r-kreutzwaldi-tn/3530168,"F. R. Kreutzwaldi tn 13,Kesklinna linnaosa, Tallinn, Harju maakond",215000,harju
206,2,4/14,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-voistluse-tn/5482330,"Võistluse tn 6, Juhkentali,Kesklinna linnaosa, Tallinn, Harju maakond",210000,harju
207,2,5/5,,57,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lembitu-tn/5921864,"Lembitu tn 14, Sibulaküla,Kesklinna linnaosa, Tallinn, Harju maakond",189500,harju
208,4,3/3,,70.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-raagu-tn/6125469,"Räägu tn 39,Kristiine linnaosa, Tallinn, Harju maakond",199000,harju
209,3,3/6,,,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-jahu-tn/8872323,"Jahu tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",275000,harju
210,1,2/5,,33.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/4495812,"Sõpruse pst 170,Kristiine linnaosa, Tallinn, Harju maakond",132000,harju
211,3,8/8,,65,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/1881448,"Astangu tn 19/3,Haabersti linnaosa, Tallinn, Harju maakond",209900,harju
212,3,3/5,,61.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-maardu-linn-stardi-tn/6401581,"Stardi tn 7,Maardu linn, Harju maakond",97000,harju
213,3,2/8,,65.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/3212812,"Astangu tn 19/1,Haabersti linnaosa, Tallinn, Harju maakond",219900,harju
214,3,3/5,,66.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-raadiku-tn/4802081,"Raadiku tn 5,Lasnamäe linnaosa, Tallinn, Harju maakond",125000,harju
215,3,4/5,,46.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7895892,"E. Vilde tee 104,Mustamäe linnaosa, Tallinn, Harju maakond",111500,harju
216,3,7/8,,63.5,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-umera-tn/2662041,"Ümera tn 28, Lasnamäe,Lasnamäe linnaosa, Tallinn, Harju maakond",189000,harju
217,2,4/4,,49.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-noorkuu-tn/6302252,"Noorkuu tn 2,Haabersti linnaosa, Tallinn, Harju maakond",179900,harju
218,1,1/5,,30.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-lastekodu-tn/3220550,"Lastekodu tn 22,Kesklinna linnaosa, Tallinn, Harju maakond",99900,harju
219,3,1/5,,63.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-tammsaare-tee/6166336,"Tammsaare tee 69, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",129900,harju
220,2,3/6,,37.2,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-saue-linn-sooja-tn/5105164,"Sooja tn 2/1,Saue linn, Harju maakond",138400,harju
221,2,1/7,,44.4,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/8832614,"Liikuri tn 18a,Lasnamäe linnaosa, Tallinn, Harju maakond",169900,harju
222,3,5/5,,61.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/9041228,"E. Vilde tee 67, Mustamäe,Mustamäe linnaosa, Tallinn, Harju maakond",157900,harju
223,3,5/5,,52.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-ilmarise-tn/4070839,"Ilmarise tn 5, Hiiu,Nõmme linnaosa, Tallinn, Harju maakond",175000,harju
224,2,1/3,,45.9,https://city24.ee/real-estate/apartments-for-sale/saue-vald-riisipere-alevik-metsa-tn/1466820,"Metsa tn 4,Riisipere alevik, Saue vald, Harju maakond",45900,harju
225,2,2/2,,55,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-parnamae-kula-pollu-tee/1865467,"Põllu tee 11, Pärnamäe küla,Pärnamäe küla, Viimsi vald, Harju maakond",199000,harju
226,2,3/9,,50,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3447436,"Õismäe tee 66,Haabersti linnaosa, Tallinn, Harju maakond",132000,harju
227,3,2/9,,64.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kalevipoja-poik/2721718,"Kalevipoja põik 2,Lasnamäe linnaosa, Tallinn, Harju maakond",179900,harju
228,3,3/4,,99.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-valge-tn/2363367,"Valge tn 10,Kadriorg, Tallinn, Harju maakond",395000,harju
229,3,3/4,,99.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-valge-tn/5321877,"Valge tn 10, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",395000,harju
230,4,3/4,,99.2,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-valge-tn/5074082,"Valge tn 10, Kadriorg,Kesklinna linnaosa, Tallinn, Harju maakond",395000,harju
231,4,2/9,,64.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kalevipoja-poik/1088575,"Kalevipoja põik 2,Lasnamäe linnaosa, Tallinn, Harju maakond",179900,harju
232,3,2/4,,73.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-jalaka-tn/7051590,"Jalaka tn 9,Nõmme linnaosa, Tallinn, Harju maakond",209000,harju
233,3,3/3,,62.6,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-jalami-tn/3636643,"Jalami tn 10/1,Haabersti linnaosa, Tallinn, Harju maakond",214000,harju
234,4,3/3,,79.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-jalami-tn/3954418,"Jalami tn 11-11,Haabersti linnaosa, Tallinn, Harju maakond",299000,harju
235,4,2/3,,88.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-jalami-tn/6166622,"Jalami tn 11-5,Haabersti linnaosa, Tallinn, Harju maakond",296000,harju
236,2,2/2,,51.7,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-marta-tn/2580781,"Marta tn 5,Kesklinna linnaosa, Tallinn, Harju maakond",159000,harju
237,1,1/1,,58.4,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-joeveere-tee/1036110,"Jõeveere tee 2,Laagri alevik, Saue vald, Harju maakond",124000,harju
238,3,4/5,,81.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-vene-tn/2986170,"Vene tn 4, Vanalinn,Kesklinna linnaosa, Tallinn, Harju maakond",300000,harju
239,3,7/8,,74.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-parnu-mnt/4689190,"Pärnu mnt 126, Kesklinn,Kesklinna linnaosa, Tallinn, Harju maakond",308000,harju
240,4,2/5,,112.3,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-kuristiku-tn/2903462,"Kuristiku tn 1, Kesklinn,Kadriorg, Tallinn, Harju maakond",445000,harju
241,4,4/6,,109.9,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-j-vilmsi-tn/5853319,"J. Vilmsi tn 6, Kadriorg,Kadriorg, Tallinn, Harju maakond",299000,harju
242,2,2/4,,70.1,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-raga-tn/4624944,"Räga tn 12, Haabersti,Haabersti linnaosa, Tallinn, Harju maakond",169000,harju
