,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Suve kommunaalid,Talve kommunaalid,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Katastritunnus,Kinnistu number,Energiamärgis,Materjal,Küte,Sanitaar,Side,Köögi pind,Rõdu,Rõdu pind,Ehitusaasta,Lisaväärtused,Parkimine,Lisaruumid,Ventilatsioon,Vannitube,Pliit,Saadaval,Lisainfo,Lift,Krunt,Katus,Lisanduvad kommunaalid,Tagatisraha,Maakleritasu,tasuta parkimine,Lisanduvad kommunaalkulud,Parkimiskohti,tasuline parkimine,Piirangud,Sihtotstarve,KM,Detailplaan,maakond
2237,1289165,"Manufaktuuri tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,1,,30 m²,1,7,korteriomand,"naabrivalve,videokaamerad,turvauks,trepikoda lukus",121 990 €,4 066.33 €/m²,40.00,100.00,"383 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:3953,,B,paneelmaja,"keskküte,põrandaküte","dušš,pesumasin","telefon,internet,kaabel-TV",,rõdu,3.40,2018,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2238,4782303,"Kärneri tn 3, Rocca al Mare keskuse piirkond,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,74.9 m²,3,6,korteriomand,"naabrivalve,turvauks,trepikoda lukus",233 900 €,3 122.83 €/m²,,,"735 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78406:607:0019,,,paneelmaja,"gaasiküte,põrandaküte","dušš,wc ja vannituba eraldi,vann,saun,pesumasin","telefon,internet,kaabel-TV",,rõdu,7.80,2008,"mööbel,külmik",,,,,,,,jah,,,,,,,,,,,,,,harju
2239,6220239,"K. Kärberi tn 28, UUS PAKKUMINE,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,2,49.3 m²,7,9,korteriomand,"naabrivalve,turvauks,trepikoda lukus",119 000 €,2 413.79 €/m²,70.00,150.00,"374 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,paneelmaja,keskküte,"wc ja vannituba eraldi,vann,pesumasin","telefon,internet,kaabel-TV",8.00,rõdu,1.30,1985,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2240,9323425,"Lepa tee 5-35,Loo alevik, Jõelähtme vald, Harju maakond",2022-10-16,uusehitis,3,2,62.7 m²,3,4,korteriomand,trepikoda lukus,194 500 €,3 102.07 €/m²,,,"611 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",24504:003:0575,15360550,B,kivimaja,"keskküte,põrandaküte",vann,,,rõdu,7.60,2022,,,,,,,,,jah,,,,,,,,,,,,,,harju
2241,6359465,"Vesipapi tn 8-40, Löwenruh,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,5,4,97.8 m²,6,13,korteriomand,,396 000 €,4 049.08 €/m²,,,"1 244 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:3836,12757650,A,,,"dušš,vann",,,rõdu,9.00,2024,,,,,,,,,jah,,,,,,,,,,,,,,harju
2242,5702943,"Mustamäe tee 167, BRONEERITUD,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,2,43.1 m²,3,9,korteriomand,"naabrivalve,trepikoda lukus",115 000 €,2 668.21 €/m²,65.00,145.00,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:3950,,D,paneelmaja,keskküte,"wc ja vannituba eraldi,vann,pesumasin","kaabel-TV,telefon,internet",,rõdu,3.50,1971,külmik,,,,,gaasipliit,,,jah,,,,,,,,,,,,,,harju
2243,4216157,"Sõpruse pst 200,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,2,43 m²,9,9,korteriomand,"naabrivalve,turvauks,trepikoda lukus",105 000 €,2 441.86 €/m²,,,"330 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:503:1100,,C,paneelmaja,keskküte,"dušš,wc ja vannituba eraldi,vann","kaabel-TV,telefon,internet",6.00,rõdu,1.50,,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2244,1087965,"Pae tn 23a,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,1,1,16.6 m²,2,4,korteriomand,"turvauks,trepikoda lukus,naabrivalve",65 000 €,3 915.66 €/m²,,,"204 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,dušš,"digi-TV,internet",14.00,,,1968,mööbli võimalus,tasuta parkimine,,sundventilatsioon,1,elektripliit,,,,,rullmaterjal,,,,,,,,,,,,harju
2245,7510610,"Vana-Kalamaja tn 45,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,4,211 m²,1,4,korteriomand,"videokaamerad,turvasüsteem,trepikoda lukus,turvauks,naabrivalve",650 000 €,3 080.57 €/m²,,,"2 042 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,"vann,dušš","digi-TV,telefon,internet",13.00,terrass,104.00,2015,"kinnine hoov,mööbli võimalus",parkimiskoht maa-aluses garaažis,"panipaik,garderoob",sundventilatsioon,2,elektripliit,,,jah,,,,,,,,,,,,,,harju
2246,1625889,"Sõle tn 71,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,2,57.8 m²,3,4,korteriomand,"turvauks,trepikoda lukus,naabrivalve",149 000 €,2 577.85 €/m²,,,"468 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,kivimaja,keskküte,"wc ja vannituba eraldi,boiler,dušš","telefon,digi-TV,internet",8.00,,,2004,,tasuta parkimine,"kelder,panipaik",sundventilatsioon,1,gaasipliit,,,,,plekk,,,,,,,,,,,,harju
2247,7903867,"Astangu tn 21, Astangu,Haabersti linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,71.8 m²,4,5,korteriomand,,210 000 €,2 924.79 €/m²,,,"660 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78406:604:0370,,D,kivimaja,,,,,rõdu,,2006,,,,,1,,,,,,,,,,,,,,,,,,harju
2248,2033124,"J. Köleri tn 30,Kadriorg, Tallinn, Harju maakond",2022-10-16,valmis,3,1,66.6 m²,-1,3,korteriomand,,169 000 €,2 537.54 €/m²,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,puitmaja,,,,,,,1933,,,,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
2249,1695917,"J. Köleri tn 30,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,66.6 m²,-1,3,korteriomand,,169 000 €,2 537.54 €/m²,,,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,puitmaja,,,,,,,1933,,,,,1,gaasipliit,,,,,,,,,,,,,,,,,harju
2250,4501090,"Rästa tn 18,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,,3,2,68.9 m²,5,5,korteriomand,,305 000 €,4 426.71 €/m²,,,"958 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78407:701:0599,,B,kivimaja,,,,,rõdu,,2016,,,panipaik,,1,,,,,,,,,,,,,,,,,,harju
2251,1894872,"Raua tn 20,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,4,2,134.8 m²,2,3,korteriomand,,458 000 €,3 397.63 €/m²,,,"1 439 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,energiamärgis määramata,puitmaja,,,,,,,1914,,,panipaik,,1,elektripliit,,,,,,,,,,,,,,,,,harju
2252,3340645,"Pelguranna tn 19,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,37.2 m²,1,4,korteriomand,turvauks,107 400 €,2 887.10 €/m²,,,"337 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:805:1540,10919301,F,kivimaja,keskküte,vann,internet,,,,1960,mööbel,,,sundventilatsioon,,gaasipliit,,,,1812 m²,,,,,,,,,,,,,harju
2253,4398087,"Pae tn 44,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,renoveeritud,2,2,46.9 m²,5,5,korteriomand,"naabrivalve,trepikoda lukus,turvauks",97 500 €,2 078.89 €/m²,,,"306 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,kivimaja,keskküte,"boiler,vann","telefon,internet,digi-TV",7.00,,,1987,mööbli võimalus,tasuta parkimine,,sundventilatsioon,1,gaasipliit,,,,,plekk,,,,,,,,,,,,harju
2254,8440994,"Graniidi tee 23/1-9, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,3,2,66.9 m²,2,3,,,214 900 €,3 212.26 €/m²,,,"675 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,11.00,2023,,,,,,,,,,,,,,,,,,,,,,,harju
2255,5481163,"Graniidi tee 23/1-12, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,3,2,69.3 m²,3,3,korteriomand,,224 900 €,3 245.31 €/m²,,,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,7.50,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2256,6878842,"Graniidi tee 23/1-6, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,3,2,69.3 m²,2,3,,,219 900 €,3 173.16 €/m²,,,"691 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,,,,,rõdu,7.50,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2257,2756827,"Graniidi tee 23/1-11, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,3,2,63.8 m²,3,3,korteriomand,,201 900 €,3 164.58 €/m²,,,"634 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,7.50,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2258,5173584,"Graniidi tee 23/1-8, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,4,3,70.6 m²,2,3,korteriomand,,224 900 €,3 185.55 €/m²,,,"707 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,5.90,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2259,5583492,"Mahtra tn 48,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,64.5 m²,3,9,korteriomand,,125 000 €,1 937.98 €/m²,120.00,200.00,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0039,,,paneelmaja,,,,11.50,rõdu,3.00,1986,mööbel,,,,,,,,jah,,,,,,,,,,,,,,harju
2260,6847251,"Dolomiidi tee 2/3-10,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,3,2,63.6 m²,2,3,korteriomand,,214 905 €,3 379.01 €/m²,,,"675 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",65301:002:1266,12309702,A,kivimaja,,,,,rõdu,6.00,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2261,4688173,"Graniidi tee 23/1-3, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,4,3,70 m²,1,3,korteriomand,,229 900 €,3 284.29 €/m²,,,"722 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,15.10,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2262,8099888,"Graniidi tee 23/1-1, Rae küla,Rae küla, Rae vald, Harju maakond",2022-10-16,uusehitis,5,4,91 m²,1,3,korteriomand,,259 900 €,2 856.04 €/m²,,,"817 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,A,kivimaja,,,,,rõdu,151.00,2023,,,,,,,,,jah,,,,,,,,,,,,,,harju
2263,1522906,"Maleva põik 1, Kopli,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,,245 m²,1,6,korteriomand,,395 000 €,1 612.24 €/m²,,,"1 241 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,keskküte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,harju
2264,8961178,"Mahtra tn 48,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,2,64.5 m²,3,9,korteriomand,"naabrivalve,trepikoda lukus",125 000 €,1 937.98 €/m²,120.00,200.00,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:310:0039,,D,paneelmaja,keskküte,"wc ja vannituba eraldi,vann","kaabel-TV,telefon,internet",11.53,,,1986,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2265,2477433,"Linnamäe tee 34,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,1,1,32.9 m²,2,5,korteriomand,,92 000 €,2 796.35 €/m²,50.00,90.00,"289 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:308:0330,,F,paneelmaja,,,,,rõdu,2.00,1986,mööbel,,,,,,,,,,,,,,,,,,,,,,harju
2266,1163956,"Lina tn 7,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,,2,,47.2 m²,5,5,korteriomand,"turvauks,trepikoda lukus",132 500 €,2 807.20 €/m²,,,"416 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:806:0700,,D,paneelmaja,keskküte,"vann,boiler,pesumasin","kaabel-TV,telefon,internet",,,,1981,külmik,,,,,,,,,,,,,,,,,,,,,,harju
2267,3684553,"Paekaare tn 40,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,san remont tehtud,3,3,66 m²,3,9,korteriomand,"turvauks,naabrivalve,trepikoda lukus",125 000 €,1 893.94 €/m²,,,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"vann,dušš,wc ja vannituba eraldi,pesumasin","internet,telefon,digi-TV",8.00,kinnine rõdu,3.00,1978,,tasuta parkimine,,sundventilatsioon,,elektripliit,,,jah,,rullmaterjal,,,,,,,,,,,,harju
2268,7099137,"Lüüsi tn 4,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,1,53.3 m²,1,6,korteriomand,trepikoda lukus,219 000 €,4 108.82 €/m²,,,"688 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:2417,,B,paneelmaja,keskküte,vann,"kaabel-TV,telefon,internet",,,,2020,külmik,,,,,,,,jah,,,,,,,,,,,,,,harju
2269,2252125,"Sõle tn 45,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,,1,,29.7 m²,1,5,korteriomand,"turvauks,trepikoda lukus",83 000 €,2 794.61 €/m²,,,"261 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:803:5480,,D,,keskküte,"vann,pesumasin","kaabel-TV,telefon,internet",,,,1966,külmik,,,,,gaasipliit,,,,,,,,,,,,,,,,,harju
2270,1191779,"Vesipapi tn 8-30, Löwenruh,Kristiine linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,3,93.1 m²,4,13,korteriomand,,380 000 €,4 081.63 €/m²,,,"1 194 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78401:101:3836,12757650,A,,,"dušš,vann",,,rõdu,9.00,2024,,,,,,,,,jah,,,,,,,,,,,,,,harju
2271,7078027,"M. Härma tn 1,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,2,2,49.2 m²,1,9,korteriomand,"turvauks,trepikoda lukus,naabrivalve",115 000 €,2 337.40 €/m²,,,"361 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,paneelmaja,keskküte,"dušš,vann,wc ja vannituba eraldi","internet,digi-TV,telefon",9.00,kinnine rõdu,3.00,1980,,tasuta parkimine,,,1,,,,jah,,rullmaterjal,,,,,,,,,,,,harju
2272,5041605,"Lõime tn 25a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,vajab renoveerimist,2,2,37 m²,4,4,korteriomand,"turvauks,trepikoda lukus,naabrivalve",88 500 €,2 391.89 €/m²,,,"278 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,D,kivimaja,keskküte,"boiler,dušš,vann","internet,digi-TV,telefon",6.00,,,1960,,tasuta parkimine,,sundventilatsioon,1,gaasipliit,,,,,plekk,,,,,,,,,,,,harju
2273,3813726,"Keemikute tn 30,Maardu linn, Harju maakond",2022-10-16,renoveeritud,2,2,35.1 m²,3,3,korteriomand,"trepikoda lukus,naabrivalve,turvauks",74 900 €,2 133.90 €/m²,,,"235 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,E,kivimaja,keskküte,"boiler,pesumasin,dušš","internet,digi-TV,telefon",20.00,,,1960,mööbli võimalus,tasuline parkimine,"kelder,panipaik",sundventilatsioon,1,elektripliit,,,,,plekk,,,,,,,,,,,,harju
2274,8536146,"Ehitajate tee 40,Mustamäe linnaosa, Tallinn, Harju maakond",2022-10-16,,1,,30.1 m²,2,5,korteriomand,"trepikoda lukus,naabrivalve",81 000 €,2 691.03 €/m²,,,"254 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78405:501:3730,,E,paneelmaja,keskküte,"pesumasin,dušš,vann",internet,,rõdu,,1964,"mööbel,TV,külmik",,kelder,,,,,,,,,,,,jah,,,,,,,,harju
2275,3859946,"Lõime tn 25a,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,39.1 m²,3,4,korteriomand,trepikoda lukus,102 900 €,2 631.71 €/m²,,,"323 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78408:805:1111,,F,paneelmaja,keskküte,"pesumasin,dušš,vann,boiler",internet,,,,1960,"mööbel,külmik",,,,,,,,,,,,,,jah,,,,,,,,harju
2276,4458360,"Videviku tn 14,Kesklinna linnaosa, Tallinn, Harju maakond",2022-10-16,,2,1,64.6 m²,4,4,korteriomand,"turvauks,trepikoda lukus",195 000 €,3 018.58 €/m²,,,"613 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,E,kivimaja,keskküte,"boiler,vann","kaabel-TV,internet",,,,1956,"mööbel,mööbli võimalus,külmik",,kelder,,1,elektripliit,,,,,,,,,,,,,,,,,harju
2277,7532395,"Mahtra tn 24,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,3,65 m²,6,9,korteriomand,,129 000 €,1 984.62 €/m²,,,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,paneelmaja,keskküte,wc ja vannituba eraldi,,,,,1982,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2278,8528081,"Mahtra tn 24,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,3,2,65 m²,6,9,,,129 000 €,1 984.62 €/m²,,,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,paneelmaja,keskküte,wc ja vannituba eraldi,,,,,1982,"mööbel,külmik",,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2279,6814193,"Vikerlase tn 15,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,uusehitis,4,3,80 m²,4,9,korteriomand,,205 000 €,2 562.50 €/m²,,,"644 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,,,keskküte,"wc ja vannituba eraldi,vann",,,,,1982,külmik,,,,,elektripliit,,,jah,,,,,,,,,,,,,,harju
2280,3563363,"Punane tn 11, Pae,Lasnamäe linnaosa, Tallinn, Harju maakond",2022-10-16,valmis,4,3,60.4 m²,5,5,korteriomand,"naabrivalve,turvauks,trepikoda lukus",148 000 €,2 450.33 €/m²,100.00,185.00,"465 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",78403:312:0520,,,paneelmaja,keskküte,"wc ja vannituba eraldi,vann,pesumasin","kaabel-TV,internet",6.00,rõdu,3.00,1985,"mööbel,külmik",,,,,gaasipliit,,,,,,,,,,,,,,,,,harju
