,ID,Aadress,Kuupaev,Seisukord,Tube,Magamistube,Üldpind,Korrus,Korruseid kokku,Omandiõigus,Turvasüsteem,Hind,Hind / m²,Selle objekti kuumakse Luminoris,Tee kodu korda Luminori abil!,Energiamärgis,Materjal,Ehitusaasta,Küte,Sanitaar,Vannitube,Köögi pind,Katastritunnus,Lisaväärtused,Lisaruumid,Pliit,Side,Rõdu pind,Tagatisraha,Suve kommunaalid,Talve kommunaalid,Kinnistu number,Lift,Rõdu,Parkimine,Saadaval,Katus,Krunt,Lisanduvad kommunaalkulud,Lisainfo,tasuta parkimine,Ventilatsioon,Parkimiskohti,tasuline parkimine,Lisanduvad kommunaalid,Maakleritasu,Piirangud,maakond
184,4156028,"Kaupmehe tn 10-22, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,63.4 m²,3,4,korteriomand,,174900.0,2 758.68 €/m²,"549 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.00,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
185,5186894,"Kaupmehe tn 10-5, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.8 m²,1,4,korteriomand,,146900.0,3 279.02 €/m²,"462 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,20.90,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
186,6533758,"Kaupmehe tn 10-32, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.7 m²,4,4,korteriomand,,145900.0,3 263.98 €/m²,"458 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,5.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
187,6998971,"Kaupmehe tn 10-29, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.8 m²,4,4,korteriomand,,145900.0,3 256.70 €/m²,"458 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,6.50,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
188,2717116,"Kaupmehe tn 10-24, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.7 m²,3,4,korteriomand,,143900.0,3 219.24 €/m²,"452 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,5.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
189,3041198,"Kaupmehe tn 10-4, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,41 m²,1,4,korteriomand,,138900.0,3 387.80 €/m²,"436 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,21.40,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
190,3756125,"Kaupmehe tn 10-8, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,44.5 m²,1,4,korteriomand,,137900.0,3 098.88 €/m²,"433 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,10.70,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
191,9049671,"Kaupmehe tn 10-28, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,41 m²,4,4,korteriomand,,136900.0,3 339.02 €/m²,"430 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79601:001:2054,,,,,7.80,,,,4518704,,rõdu,,,,,,,,,,,,,,tartu
192,4163213,"Mõisavahe tn  39, Annelinn,Tartu linn, Tartu maakond",2022-10-23,valmis,2,,46.1 m²,6,9,korteriomand,"turvauks,trepikoda lukus",89000.0,1 930.59 €/m²,"280 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,,keskküte,wc ja vannituba eraldi,,,79516:021:0019,,,,internet,4.00,,,,,jah,rõdu,,,,,,,,,,,,,,tartu
193,1834037,"Jaama tn 77-8, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,,2,,49.4 m²,3,5,,,108500.0,2 196.36 €/m²,"341 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,,1967,keskküte,wc ja vannituba eraldi,,,79514:020:0010,,,gaasipliit,,4.00,,,,,,rõdu,,,,,,,,,,,,,,tartu
194,2110764,"Anne tn 79, Annelinn,Tartu linn, Tartu maakond",2022-10-23,,1,,33.6 m²,1,5,korteriomand,"turvauks,trepikoda lukus",72900.0,2 169.64 €/m²,"229 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,1976,keskküte,"wc ja vannituba eraldi,vann",,,79516:025:0011,,,,,,,,,,,,,,,,,,,,,,,,,tartu
195,2320163,"Narva mnt 111, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,,2,,35 m²,1,1,korteriomand,,62000.0,1 771.43 €/m²,"195 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,palkmaja,,,"dušš,wc ja vannituba eraldi,boiler",,,,,,puupliit,,,,,,,,,,,,,,,,,,,,,,tartu
196,3982539,"Lääne tn 9, Jaamamõisa,Tartu linn, Tartu maakond",2022-10-23,,2,,48.3 m²,4,5,korteriomand,,82900.0,1 716.36 €/m²,"260 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,,keskküte,wc ja vannituba eraldi,,,79515:014:0004,,,gaasipliit,,,,,,,,,,,,,,,,,,,,,,tartu
197,4119850,"Kalda tee 10, Annelinn,Tartu linn, Tartu maakond",2022-10-23,vajab kapitaalremonti,2,,46.2 m²,,5,korteriomand,trepikoda lukus,78500.0,1 699.13 €/m²,"247 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,1972,keskküte,wc ja vannituba eraldi,,,79516:022:0007,,,,,3.00,,,,,,rõdu,,,,,,,,,,,,,,tartu
198,3616318,"Puiestee tn 84, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,51.8 m²,2,2,korteriomand,naabrivalve,140000.0,2 702.70 €/m²,"440 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,puitmaja,1977,"elektriküte,põrandaküte,tahkekütus","dušš,boiler",,,79512:041:0007,,,elektripliit,internet,,,80.00,,,,,,,,,,,,,,,,,,tartu
199,3145680,"Tartu mnt 27b,Elva linn, Tartu maakond",2022-10-23,valmis,2,1,40 m²,3,3,korteriomand,"naabrivalve,trepikoda lukus",64990.0,,"204 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,kivimaja,1973,keskküte,"dušš,boiler,tsentraalne kanalisatsioon",1,,,mööbel,panipaik,elektripliit,"digi-TV,internet,telefon",,,,,,,,tasuta parkimine,,,,,,,sundventilatsioon,,,,,,tartu
200,2036333,"Kesk tn 13,Ulila alevik, Elva vald, Tartu maakond",2022-10-23,valmis,2,1,53.4 m²,2,2,korteriomand,,45000.0,842.70 €/m²,"141 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,,,"boiler,dušš",,,60502:004:0038,,panipaik,gaasipliit,telefon,,,,,0,,,,,,,,,jah,,,,,,,tartu
201,3620626,"Kvartsi tn 11, Ränilinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,75.5 m²,2,4,korteriomand,,169000.0,2 238.41 €/m²,"531 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,kivimaja,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
202,4536813,"Kummeli, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,valmis,1,,35 m²,1,4,korteriomand,trepikoda lukus,103000.0,2 942.86 €/m²,"324 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,kivimaja,2016,keskküte,"dušš,boiler",,,,külmik,,elektripliit,"kaabel-TV,telefon,internet",,,,,,,,,,,,,,,,,,,,,tartu
203,4060424,"J. Kuperjanovi tn 5a, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,2,1,54 m²,2,4,korteriomand,"naabrivalve,trepikoda lukus",189000.0,3 500 €/m²,"594 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,,keskküte,"dušš,pesumasin",,,79507:022:0019,"mööbel,külmik",,elektripliit,"kaabel-TV,telefon,internet",,,,,,,,,,,,,,,,,,,,,tartu
204,7002150,"Õnne tn, Karlova,Tartu linn, Tartu maakond",2022-10-23,vajab kapitaalremonti,2,1,45 m²,2,2,kaasomand,trepikoda lukus,77000.0,1 711.11 €/m²,"242 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,puitmaja,,,"dušš,wc ja vannituba eraldi,vann,boiler",,,,,,,"kaabel-TV,telefon,internet",,,,,,,,,,,,,,,,,,,,,tartu
205,1176626,"Tähtvere tn 23, Supilinn,Tartu linn, Tartu maakond",2022-10-23,valmis,2,1,40 m²,2,3,korteriomand,,79000.0,1 975 €/m²,"248 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,,,,,,,79513:013:0079,,,,,,,,,,,,,,,,,,,,,,,,,tartu
206,2058225,"Sõpruse pst 1, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,uus viimistlus,2,,47.2 m²,4,5,korteriomand,,107000.0,2 266.95 €/m²,"336 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,,,,,,79516:005:0008,,,,,,,,,,,rõdu,,,,,,,,,,,,,,tartu
207,2496437,"Tähtvere tn 16/18, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,3,,42.4 m²,1,2,korteriomand,trepikoda lukus,139000.0,3 278.30 €/m²,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,palkmaja,,ahjuküte,"dušš,pesumasin",,,79501:033:0037,külmik,,,,,,,,,,,,,,803 m²,Added_to_price,http://www.arcovara.ee/319931,,,,,,,,tartu
208,1361005,"Fortuuna tn 27, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,1,,25.5 m²,,5,korteriomand,,130050.0,5 100 €/m²,"409 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79514:022:0034,,,,,,,,,4128803,,,,,,,,,,,,,,,,tartu
209,8431807,"Fortuuna tn 27, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,,41.1 m²,2,5,korteriomand,,184950.0,4 500 €/m²,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79514:022:0034,,,,,,,,,4128803,,,,,,,,,,,,,,,,tartu
210,9310384,"Fortuuna tn 27, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,,131.4 m²,5,5,korteriomand,,695000.0,5 289.19 €/m²,"2 184 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2023,,,,,79514:022:0034,,,,,,,,,4128803,,,,,,,,,,,,,,,,tartu
211,2629508,"Kaupmehe 6-19, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,81.4 m²,3,4,korteriomand,,194890.0,2 394.23 €/m²,"612 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
212,8212082,"Kaupmehe 6-1, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,64.2 m²,1,4,korteriomand,,161510.0,2 515.73 €/m²,"507 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
213,7286886,"Kaupmehe 6-2, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,65.9 m²,1,4,korteriomand,,162100.0,2 459.79 €/m²,"509 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
214,3666862,"Kaupmehe 6-5, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,66.5 m²,1,4,korteriomand,,164370.0,2 471.73 €/m²,"516 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
215,3900693,"Kaupmehe 6-14, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,63.5 m²,2,4,korteriomand,,164470.0,2 590.08 €/m²,"517 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,kivimaja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
216,7305902,"Purde tn 35, Karlova,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,76.8 m²,1,2,korteriomand,,151000.0,1 966.15 €/m²,"474 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,palkmaja,,"kamin,põrandaküte,tahkekütus","dušš,wc ja vannituba eraldi,vann,saun,boiler",,,,,,,"telefon,internet",,,,,,,,,,,,,,,,,,,,,tartu
217,4421217,"Lai 17, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,32 m²,1,2,korteriomand,,144900.0,4 528.13 €/m²,"455 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
218,7699405,"Lai 17-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,31 m²,1,2,korteriomand,,142000.0,4 580.65 €/m²,"446 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
219,6002781,"Põik  16-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,62.6 m²,2,4,korteriomand,,231300.0,3 694.89 €/m²,"727 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
220,3759609,"Staadioni  3-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,45.1 m²,3,4,korteriomand,,167700.0,3 718.40 €/m²,"527 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,puitmaja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
221,3889103,"Staadioni  3-1, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,80.2 m²,1,4,korteriomand,,259800.0,3 239.40 €/m²,"816 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,kivimaja,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
222,8900162,"Keskuse tn 14-1,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,uusehitis,4,3,73.4 m²,3,5,korteriomand,,185000.0,2 520.44 €/m²,"581 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
223,6610077,"Keskuse tn 14-1,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,52.5 m²,3,5,korteriomand,,130000.0,2 476.19 €/m²,"408 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
224,2298824,"Keskuse tn 14-1,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,uusehitis,3,2,64.1 m²,2,5,korteriomand,,170000.0,2 652.11 €/m²,"534 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
225,3415442,"Mõisavahe tn 64, Annelinn,Tartu linn, Tartu maakond",2022-10-23,san remont tehtud,2,1,48.7 m²,5,5,korteriomand,"trepikoda lukus,naabrivalve,turvauks",99000.0,2 032.85 €/m²,"311 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,paneelmaja,1991,keskküte,"vann,wc ja vannituba eraldi,pesumasin,dušš,tsentraalne kanalisatsioon",1,,,"mööbel,mööbli võimalus,TV,külmik",kelder,elektripliit,"internet,digi-TV,telefon",3.00,,,,,,rõdu,tasuta parkimine,,,,,,,sundventilatsioon,,,kõik kommunaalteenused,,,tartu
226,6401409,"Kaunase pst 82, Annelinn,Tartu linn, Tartu maakond",2022-10-23,san remont tehtud,1,,30.2 m²,8,9,korteriomand,"trepikoda lukus,turvauks",68000.0,2 251.66 €/m²,"214 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,1995,keskküte,"dušš,wc ja vannituba eraldi",1,,,,kelder,elektripliit,,,,,,,jah,kinnine rõdu,,,,,,,,,,,,,,tartu
227,4438250,"Mõisavahe tn  5, Annelinn,Tartu linn, Tartu maakond",2022-10-23,valmis,1,,33.6 m²,4,5,korteriomand,,65000.0,1 934.52 €/m²,"204 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,1995,,,1,0.00,79516:028:0034,,,gaasipliit,,,,,,,,,,,,,,,,,,,,,,tartu
228,6414502,"Tiksoja tee 8, Tähtvere,Tartu linn, Tartu maakond",2022-10-23,san remont tehtud,3,2,140 m²,1,1,korteriomand,naabrivalve,139000.0,992.86 €/m²,"437 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,,1977,tahkekütus,"dušš,wc ja vannituba eraldi,vann,saun,boiler",,,83101:003:0530,,,elektripliit,,0.00,,,,,,rõdu,,,,,,,,,,,,,,tartu
229,7134483,"F. R. Kreutzwaldi 40, Tähtvere,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,3,1,94.8 m²,1,3,korteriomand,"naabrivalve,trepikoda lukus",290000.0,3 059.07 €/m²,"911 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,1780,"gaasiküte,kamin","dušš,wc ja vannituba eraldi,vann,saun,pesumasin",,,79501:005:0018,"mööbel,külmik",,gaasipliit,internet,,,,,,,,,,,,,,,kliimaseade,,,,,,tartu
230,4866023,"Mõisavahe tn  61, Annelinn,Tartu linn, Tartu maakond",2022-10-23,valmis,2,2,48.9 m²,5,5,korteriomand,,93900.0,1 920.25 €/m²,"295 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,paneelmaja,1992,keskküte,,,,79516:029:0008,,,,,3.00,,,,,,rõdu,,,,,,,,,,,,,,tartu
231,3400422,"Pillikoori põik 2/2,Lohkva küla, Luunja vald, Tartu maakond",2022-10-23,valmis,3,2,98.6 m²,1,2,,,238000.0,2 413.79 €/m²,"748 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",C,kivimaja,2017,keskküte,"dušš,wc ja vannituba eraldi,saun",,,43201:001:1224,külmik,garderoob,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
232,8212182,"Lossi 34, Vanalinn, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,valmis,3,1,91.2 m²,2,2,korteriomand,,550000.0,6 030.70 €/m²,"1 728 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,1977,gaasiküte,"dušš,wc ja vannituba eraldi,vann,saun",,,79507:023:0017,"mööbel,külmik",,gaasipliit,,,,,,,,,,,,,,,,,,,,,,tartu
233,5656148,"Salu tee 31,Lohkva küla, Luunja vald, Tartu maakond",2022-10-23,valmis,2,,58.2 m²,1,2,korteriomand,,129000.0,2 216.49 €/m²,"405 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,2002,"gaasiküte,põrandaküte","pesumasin,vann",,,43201:001:0155,"mööbel,mööbli võimalus,külmik",,,internet,,,,,0,,rõdu,,,,,,,,,,,,,,tartu
234,3978849,"Kirde tn,Elva linn, Tartu maakond",2022-10-23,,3,,72.8 m²,3,4,korteriomand,,117000.0,1 607.14 €/m²,"368 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,2007,keskküte,"boiler,dušš",,,,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
235,5092301,"Lepa tn 18, Jaamamõisa,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,85.4 m²,4,4,korteriomand,"turvauks,trepikoda lukus",198000.0,2 318.50 €/m²,"622 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,kivimaja,2007,"keskküte,põrandaküte","wc ja vannituba eraldi,pesumasin,dušš",1,,79516:018:0034,,,,internet,,,,,,,rõdu,,,,,,,jah,,1,,"elekter,vesi,küte",,,tartu
236,7170632,"Pärna tn 4, Ülejõe,Tartu linn, Tartu maakond",2022-10-23,valmis,2,,40.1 m²,5,5,korteriomand,"turvauks,trepikoda lukus",109000.0,2 718.20 €/m²,"342 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",D,kivimaja,,,"vann,pesumasin",,,79514:021:0039,"mööbel,külmik",panipaik,,internet,,,,,,,,,,,1335 m²,Added_to_price,http://www.arcovara.ee/317810,,,,,,,,tartu
237,8298502,"Staadioni tn 10, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,renoveeritud,1,1,35.2 m²,,4,korteriomand,,51000.0,1 448.86 €/m²,"160 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,kivimaja,1977,keskküte,dušš,1,,,mööbel,panipaik,,,,,,,,,,,,,,,,,,,,,,,tartu
238,1066425,"Pärna allee 4, Raadi-Kruusamäe,Tartu linn, Tartu maakond",2022-10-23,valmis,2,1,51.6 m²,3,3,korteriomand,,135000.0,2 616.28 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,2007,,,1,0.00,,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
239,9114609,"Siili tn 2, Karlova,Tartu linn, Tartu maakond",2022-10-23,valmis,3,2,59.3 m²,4,7,korteriomand,"trepikoda lukus,turvauks",199999.0,3 372.66 €/m²,"628 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,,2020,keskküte,vann,,,,,panipaik,elektripliit,,,,,,,jah,rõdu,,,,,,,,sundventilatsioon,,,,,,tartu
240,5163841,"Tähtvere tn 9, Tähtvere,Tartu linn, Tartu maakond",2022-10-23,valmis,2,,60.4 m²,2,2,korteriomand,,149000.0,2 466.89 €/m²,"468 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,puitmaja,,"elektriküte,ahjuküte","pesumasin,dušš",,,79513:013:0018,"mööbel,külmik",panipaik,,internet,,,,,,,,,,,709 undefined,Added_to_price,http://www.arcovara.ee/319404,,,,,,,,tartu
241,8654903,"Riia tn 20, Kesklinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,1,1,18.8 m²,2,3,korteriomand,trepikoda lukus,119000.0,6 329.79 €/m²,"374 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,kivimaja,2022,"keskküte,õhksoojuspump,põrandaküte","dušš,pesumasin",,,79501:002:0631,"mööbel,mööbli võimalus,külmik",,,"internet,telefon,kaabel-TV",9.00,,,,0,,rõdu,,,,,,,jah,,,,,,,tartu
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
243,6549350,"Saarekese 8,Märja alevik, Tartu linn, Tartu maakond",2022-10-23,,4,3,105.2 m²,,,korteriomand,,229000.0,2 176.81 €/m²,"719 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tartu
244,1115650,"Sõpruse pst 1, Annelinn,Tartu linn, Tartu maakond",2022-10-23,uus viimistlus,2,,47.2 m²,4,5,korteriomand,,107000.0,2 266.95 €/m²,"336 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,,,,,,79516:005:0008,,,,,,,,,,,rõdu,,,,,,,,,,,,,,tartu
245,1664576,"Kalda tee 10, Annelinn,Tartu linn, Tartu maakond",2022-10-23,valmis,3,,57.3 m²,3,5,korteriomand,"trepikoda lukus,turvauks",125000.0,2 181.50 €/m²,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",E,paneelmaja,1972,keskküte,wc ja vannituba eraldi,,,79516:022:0007,mööbli võimalus,,gaasipliit,kaabel-TV,3.50,,,,0,,rõdu,,,,,,,jah,,,,,,,tartu
246,2699823,"Kaunase pst 27, Annelinn,Tartu linn, Tartu maakond",2022-10-23,valmis,2,,49.6 m²,4,5,korteriomand,,86900.0,,"273 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",,paneelmaja,,keskküte,,,,,,,gaasipliit,,,,,,,,rõdu,tasuta parkimine,,,,,,,,,,,,,tartu
247,7797456,"Pärna allee 4,Vahi alevik, Tartu vald, Tartu maakond",2022-10-23,valmis,2,1,51.6 m²,3,3,korteriomand,,135000.0,2 616.28 €/m²,"424 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",energiamärgis määramata,kivimaja,2007,,,1,0.00,,,,elektripliit,,,,,,,,,,,,,,,,,,,,,,tartu
248,3159572,"Mõisavahe tn  71b/1, Annelinn,Tartu linn, Tartu maakond",2022-10-23,uusehitis,2,1,54.8 m²,4,5,korteriomand,,125000.0,2 281.02 €/m²,"393 €/kuu,Küsi laenupakkumist","Remondilaen kuni ,20 000€,Küsi laenupakkumist",B,paneelmaja,2022,,,1,0.00,79301:001:0468,,,,,,,,,,,,,,,,,,,,,,,,,tartu
