,address,rooms,bedrooms,area,floor,total_floors,price,energy_label,year,maakond,city,district,flag_balcony,flag_lift,flag_shower,flag_bath,flag_sauna,flag_generalheat,flag_floorheat,flag_gasheat,flag_electricalheat,flag_brick,flag_panel,flag_beton,flag_stone,flag_wood,flag_newbuilding,flag_indevelopment,flag_renovated,flag_needsrenovation,zipcode,lat,lng
111,"Idapõllu tee 5, Haabneeme alevik, Viimsi vald, Harju maakond",3.0,2.0,62.5,3.0,4.0,194900.0,energiamärgis määramata,2006.0,harju, Viimsi vald,Haabneeme alevik,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,74001,59.5137434,24.8287456
112,"Lahepea tn 13, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,41.0,2.0,4.0,189900.0,A,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,10617,59.4337671,24.6835904
113,"Linnu tee 33/1, Kristiine linnaosa, Tallinn, Harju maakond",3.0,2.0,83.0,2.0,3.0,239000.0,D,2007.0,harju, Tallinn,Kristiine linnaosa,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,13418,59.4113074,24.713365
114,"Kodu tee  1, Peetri alevik, Rae vald, Harju maakond",4.0,3.0,92.6,1.0,3.0,350000.0,B,2020.0,harju, Rae vald,Peetri alevik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,75312,59.3912471,24.8078074
116,"Loode tn 4/1, Kassisaba, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,23.5,1.0,2.0,83900.0,H,1952.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10137,59.433944,24.7254837
117,"Veerenni tn 36b/1-2, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,118.4,2.0,3.0,479900.0,B,2022.0,harju, Tallinn,Kesklinna linnaosa,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10135,59.41986509999999,24.7507509
118,"Pärnu mnt 110, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,49.6,12.0,15.0,175000.0,D,2006.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,11313,59.413782,24.738524
121,"Koondise tn 26, Saue linn, Harju maakond",3.0,2.0,41.6,1.0,5.0,98000.0,energiamärgis määramata,2006.0,harju,Saue linn,Saue linn,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,76505,59.3283053,24.5655479
122,"Taverni tee 1/2, Tiskre küla, Harku vald, Harju maakond",4.0,2.0,92.7,3.0,3.0,285000.0,B,2021.0,harju, Harku vald,Tiskre küla,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,76924,59.4309319,24.5896187
123,"P. Pinna tn 6a, Lasnamäe, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,54.4,7.0,11.0,180000.0,B,2016.0,harju, Tallinn,Lasnamäe linnaosa,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,13619,59.4364803,24.840087
124,"Vormsi tn 16, Lasnamäe, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,64.8,9.0,9.0,165000.0,D,1989.0,harju, Tallinn,Lasnamäe linnaosa,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13913,59.4539531,24.871376
126,"Algi tn 59/2, Kristiine, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,48.4,1.0,3.0,199900.0,energiamärgis määramata,2018.0,harju, Tallinn,Kristiine linnaosa,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10620,59.4174552,24.7016884
127,"Astangu tn 21/3, Astangu, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,55.3,5.0,8.0,129900.0,D,2006.0,harju, Tallinn,Haabersti linnaosa,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,13519,59.40541979999999,24.6297977
128,"Remmelga tn 4/2, Nõmme linnaosa, Tallinn, Harju maakond",4.0,3.0,88.8,4.0,4.0,349000.0,B,2021.0,harju, Tallinn,Nõmme linnaosa,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,11216,59.3704723,24.715565
129,"Väike-Ameerika tn 3, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,51.9,2.0,4.0,151000.0,E,1959.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10129,59.42618160000001,24.7390662
130,"Maleva tn 1, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,40.0,3.0,6.0,135000.0,E,2000.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11711,59.4554309,24.6880763
131,"Sipelga tn 4, Sääse, Mustamäe linnaosa, Tallinn, Harju maakond",4.0,3.0,96.7,7.0,8.0,299000.0,B,2012.0,harju, Tallinn,Mustamäe linnaosa,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13423,59.4066022,24.7002011
132,"Kasesalu tn 10, Ääsmäe küla, Saue vald, Harju maakond",2.0,1.0,40.9,1.0,2.0,73000.0,energiamärgis määramata,1970.0,harju, Saue vald,Ääsmäe küla,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,76402,59.2446218,24.5038548
133,"Kärneri tn 3, Rocca al Mare keskuse piirkond, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,74.9,3.0,6.0,232000.0,energiamärgis määramata,2008.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,13522,59.42822689999999,24.652506
134,"Nõmmeliiva tee, Tänassilma küla, Laagri alevik, Saue vald, Harju maakond",2.0,1.0,44.7,2.0,3.0,165390.0,A,2023.0,harju, Saue vald,Laagri alevik,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,76406,59.3475957,24.6473969
135,"Nõmmeliiva tee, Laagri alevik, Saue vald, Harju maakond",3.0,2.0,71.0,1.0,3.0,227200.0,A,2023.0,harju, Saue vald,Laagri alevik,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,76406,59.3475957,24.6473969
136,"Nõmmeliiva tee 3-9, Tänassilma küla, Saku vald, Harju maakond",4.0,3.0,81.3,2.0,3.0,260160.0,A,2023.0,harju, Saku vald,Tänassilma küla,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76406,59.3476552,24.6473582
137,"Nõmmeliiva tee 3-8, Tänassilma küla, Saku vald, Harju maakond",3.0,2.0,69.6,2.0,3.0,229680.0,A,2023.0,harju, Saku vald,Tänassilma küla,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76406,59.3476552,24.6473582
138,"Priisle tee 32, Pirita jõeorg, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,46.0,3.0,3.0,157000.0,B,2019.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,59.47145,24.8583561
139,"Nõmmeliiva tee 3-3, Tänassilma küla, Saku vald, Harju maakond",4.0,3.0,84.7,1.0,3.0,279510.0,A,2023.0,harju, Saku vald,Tänassilma küla,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,76406,59.3476552,24.6473582
140,"Nõmmeliiva tee 3-1, Tänassilma küla, Saku vald, Harju maakond",3.0,2.0,71.0,1.0,3.0,227200.0,A,2023.0,harju, Saku vald,Tänassilma küla,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,76406,59.3476552,24.6473582
141,"Rotermanni tn 7, Rotermanni Kvartal, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,69.0,6.0,7.0,495000.0,energiamärgis määramata,2007.0,harju, Tallinn,Kesklinna linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10111,59.4396136,24.7565865
142,"Pärnu mnt 76, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,38.7,3.0,5.0,149000.0,energiamärgis määramata,1963.0,harju, Tallinn,Kesklinna linnaosa,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10131,59.4243107,24.7419764
144,"Paekaare tn 58, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,65.9,6.0,9.0,134900.0,E,1979.0,harju, Tallinn,Lasnamäe linnaosa,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13611,59.4356057,24.8255349
145,"Ehitajate tee 43, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,42.1,1.0,5.0,117500.0,energiamärgis määramata,1964.0,harju, Tallinn,Mustamäe linnaosa,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12612,59.4020545,24.6692636
146,"Mustamäe tee 126, Mustamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,42.1,1.0,5.0,105000.0,D,1964.0,harju, Tallinn,Mustamäe linnaosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12911,59.40231720000001,24.6753522
148,"Ringi tn 44a, Maardu linn, Harju maakond",3.0,2.0,74.2,5.0,5.0,140000.0,energiamärgis määramata,2006.0,harju,Maardu linn,Maardu linn,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,74112,59.4829395,25.0245082
150,"Pae tn 50, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,52.9,1.0,3.0,133000.0,F,1961.0,harju, Tallinn,Lasnamäe linnaosa,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,13620,59.43400939999999,24.8150384
151,"Paldiski mnt 82b, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,66.0,3.0,6.0,277000.0,energiamärgis määramata,2020.0,harju, Tallinn,Haabersti linnaosa,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,10618,59.428943,24.6772315
154,"Kuldala tee 7, Peetri alevik, Rae vald, Harju maakond",2.0,1.0,52.3,2.0,2.0,169900.0,F,2006.0,harju, Rae vald,Peetri alevik,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,75312,59.4046903,24.805221
155,"Iltre tn 2, Laagri alevik, Saue vald, Harju maakond",3.0,2.0,68.3,2.0,3.0,222000.0,C,2020.0,harju, Saue vald,Laagri alevik,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,76401,59.3479365,24.6107618
156,"Keemikute tn 15, Maardu linn, Harju maakond",3.0,2.0,59.7,3.0,3.0,119900.0,D,2007.0,harju,Maardu linn,Maardu linn,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,74111,59.477692,25.0169365
157,"Stardi tn 7, Maardu linn, Harju maakond",3.0,2.0,61.3,5.0,5.0,104900.0,D,1988.0,harju,Maardu linn,Maardu linn,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74111,59.4758006,25.0125408
158,"Metsa tee 37, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,50.2,2.0,3.0,174900.0,energiamärgis määramata,2020.0,harju, Tallinn,Lasnamäe linnaosa,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,74206,59.45578260000001,24.9174817
159,"Erika tn 8, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,39.2,4.0,5.0,88500.0,E,1970.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,59.432792,24.7163309
161,"Majaka tn 15, Sikupilli, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,41.8,5.0,5.0,114000.0,E,1961.0,harju, Tallinn,Lasnamäe linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11416,59.4299875,24.7890853
162,"Poordi tn 3, Kesklinna linnaosa, Tallinn, Harju maakond",4.0,3.0,103.7,3.0,6.0,449000.0,A,2016.0,harju, Tallinn,Kesklinna linnaosa,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10151,59.44200129999999,24.7544499
163,"Suur-Karja tn 4, Vanalinn, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,51.5,3.0,6.0,249900.0,energiamärgis määramata,1902.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10140,59.4359824,24.7461549
165,"Põllu tn 5-3, Keila linn, Harju maakond",3.0,2.0,97.7,2.0,4.0,217900.0,energiamärgis määramata,1992.0,harju,Keila linn,Keila linn,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,76610,59.3101385,24.4215419
166,"Jahu tn 1, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,69.3,3.0,6.0,275000.0,E,2000.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,10414,59.445391,24.7454726
167,"Katleri tn 1, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,65.0,6.0,9.0,132900.0,E,1992.0,harju, Tallinn,Lasnamäe linnaosa,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13915,59.45057420000001,24.8469104
168,"Torni tn 8, Kiiu alevik, Kuusalu vald, Harju maakond",3.0,2.0,78.7,3.0,3.0,89900.0,energiamärgis määramata,1993.0,harju, Kuusalu vald,Kiiu alevik,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,74604,59.4502327,25.3920946
169,"Sakala tn 22, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,81.7,4.0,9.0,260000.0,C,2003.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10116,59.43116029999999,24.7464089
170,"Tatari tn 8, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,81.7,4.0,9.0,260000.0,C,2003.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,10116,59.4311641,24.7464293
171,"Keskuse tn 4, Mustamäe linnaosa, Tallinn, Harju maakond",4.0,2.0,60.2,2.0,5.0,154000.0,D,1973.0,harju, Tallinn,Mustamäe linnaosa,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12912,59.40044520000001,24.6817148
172,"Paepargi tn 17, Pae park, Lasnamäe linnaosa, Tallinn, Harju maakond",2.0,1.0,55.5,4.0,4.0,199000.0,B,2017.0,harju, Tallinn,Lasnamäe linnaosa,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,11417,59.4304608,24.8038457
173,"Katleri tn 11, Lasnamäe linnaosa, Tallinn, Harju maakond",1.0,1.0,32.7,3.0,5.0,83000.0,D,1991.0,harju, Tallinn,Lasnamäe linnaosa,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,13915,59.4511793,24.8496165
175,"Paldiski mnt 75, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,16.6,1.0,5.0,69000.0,energiamärgis määramata,1966.0,harju, Tallinn,Haabersti linnaosa,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,10617,59.4291321,24.6988391
176,"Posti tn 32, Loksa linn, Harju maakond",1.0,1.0,31.7,2.0,2.0,32100.0,energiamärgis määramata,1965.0,harju,Loksa linn,Loksa linn,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,74805,59.5853711,25.7264172
178,"Angerja tn 8, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",3.0,2.0,48.9,1.0,4.0,132000.0,energiamärgis määramata,1962.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10416,59.45044909999999,24.7109436
182,"Paldiski mnt 163, Õismäe, Haabersti linnaosa, Tallinn, Harju maakond",1.0,1.0,33.1,4.0,5.0,82000.0,E,1977.0,harju, Tallinn,Haabersti linnaosa,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13518,59.4197719,24.6404724
183,"Sihi tn 122, Kivimäe, Nõmme linnaosa, Tallinn, Harju maakond",3.0,2.0,87.6,1.0,3.0,329000.0,D,1959.0,harju, Tallinn,Nõmme linnaosa,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10918,59.37661399999999,24.659707
184,"Madara tn 13a, Lilleküla, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,27.6,3.0,3.0,110000.0,energiamärgis määramata,1937.0,harju, Tallinn,Kristiine linnaosa,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,10612,59.4323163,24.7197404
186,"Kase tn 68/2, Pirita, Pirita linnaosa, Tallinn, Harju maakond",3.0,2.0,72.8,3.0,5.0,219500.0,E,2006.0,harju, Tallinn,Pirita linnaosa,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,12012,59.4544668,24.8433545
187,"Kalaranna tn 25, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,48.8,1.0,4.0,295000.0,A,2021.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,10415,59.4489792,24.7402246
188,"Sitsi tn 14, Sitsi asum, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,52.9,5.0,5.0,142900.0,energiamärgis määramata,1991.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10314,59.4524166,24.7017045
189,"Raua tn 30, Kadriorg, Kadriorg, Tallinn, Harju maakond",5.0,3.0,116.6,2.0,3.0,415000.0,energiamärgis määramata,1925.0,harju, Tallinn,Kadriorg,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,10152,59.43741000000001,24.7736391
191,"Manufaktuuri tn 7-25, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",4.0,3.0,75.1,2.0,6.0,282900.0,A,2022.0,harju, Tallinn,Põhja-Tallinna linnaosa,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10313,59.448999,24.7029305
192,"Paldiski mnt 227c/2-40, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,63.7,2.0,10.0,209800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
193,"Paldiski mnt 227c/1-15, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,56.6,6.0,14.0,201300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
194,"Paldiski mnt 227c/1-14, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,79.5,6.0,14.0,265300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
195,"Paldiski mnt 227c/1-1, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,71.4,2.0,14.0,235800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
196,"Paldiski mnt 227c/2-42, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,53.8,2.0,10.0,199800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
197,"Ringi tn 54a, Maardu linn, Harju maakond",3.0,2.0,62.0,5.0,5.0,115000.0,energiamärgis määramata,1990.0,harju,Maardu linn,Maardu linn,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,74112,59.4835307,25.0270084
198,"Paldiski mnt 227c/2-45, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,45.0,3.0,10.0,166800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
199,"Paldiski mnt 227c/2-72, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,66.4,10.0,10.0,231800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
200,"Paldiski mnt 227c/2-73, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,99.7,10.0,10.0,364000.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
201,"Linnamäe tee 1, Lasnamäe linnaosa, Tallinn, Harju maakond",3.0,2.0,64.0,5.0,9.0,147500.0,E,1988.0,harju, Tallinn,Lasnamäe linnaosa,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13912,59.4493544,24.8643049
202,"Paldiski mnt 227c/1-37, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,71.4,14.0,14.0,307800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
203,"Paavli tn 3, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",1.0,1.0,23.2,1.0,2.0,70000.0,energiamärgis määramata,1961.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10412,59.4497154,24.7078795
204,"Paldiski mnt 227c/1-38, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,79.5,14.0,14.0,327300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
205,"Paldiski mnt 227c/1-39, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,56.6,14.0,14.0,233300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
206,"Paldiski mnt 227c/2-67, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,36.4,8.0,10.0,155800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
207,"Paldiski mnt 227c/2-54, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,53.6,5.0,10.0,204300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
208,"Paldiski mnt 227c/1-2, Haabersti linnaosa, Tallinn, Harju maakond",4.0,3.0,79.5,2.0,14.0,257800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
209,"Paldiski mnt 227c/2-53, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,45.0,5.0,10.0,172800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
210,"Paldiski mnt 227c/1-3, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,56.6,2.0,14.0,193800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
211,"Paldiski mnt 227c/2-52, Haabersti linnaosa, Tallinn, Harju maakond",3.0,2.0,63.7,5.0,10.0,214300.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
212,"Paldiski mnt 227c/2-63, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,36.4,7.0,10.0,153800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
213,"Paldiski mnt 227c/2-71, Haabersti linnaosa, Tallinn, Harju maakond",2.0,1.0,36.4,9.0,10.0,157800.0,B,2022.0,harju, Tallinn,Haabersti linnaosa,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,13520,59.40806550000001,24.6289073
214,"Kuuseheki tn 52, Saue linn, Harju maakond",3.0,2.0,71.2,1.0,3.0,224900.0,energiamärgis määramata,2019.0,harju,Saue linn,Saue linn,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,76505,59.3291018,24.5662095
215,"Pärnu mnt 130, Kesklinna linnaosa, Tallinn, Harju maakond",2.0,1.0,61.7,3.0,8.0,179000.0,D,2008.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11317,59.4120597,24.7377932
216,"Pärnu mnt 130, Kesklinna linnaosa, Tallinn, Harju maakond",3.0,2.0,110.9,8.0,8.0,329000.0,D,2008.0,harju, Tallinn,Kesklinna linnaosa,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11317,59.4120597,24.7377932
217,"Rohu tn 18, Põhja-Tallinna linnaosa, Tallinn, Harju maakond",2.0,1.0,43.1,2.0,2.0,129900.0,energiamärgis määramata,1906.0,harju, Tallinn,Põhja-Tallinna linnaosa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10612,59.43821450000001,24.7221434
219,"Luise tn 16, Kesklinna linnaosa, Tallinn, Harju maakond",1.0,1.0,18.7,2.0,2.0,54900.0,energiamärgis määramata,1910.0,harju, Tallinn,Kesklinna linnaosa,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10142,59.43093099999999,24.7342316
220,"Ehituse tn 7/2, Jüri alevik, Rae vald, Harju maakond",3.0,2.0,76.3,1.0,4.0,249990.0,B,2020.0,harju, Rae vald,Jüri alevik,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,75305,59.3580446,24.9194267
221,"Turu plats 3-1, Nõmme linnaosa, Tallinn, Harju maakond",2.0,1.0,52.5,1.0,4.0,225500.0,B,2022.0,harju, Tallinn,Nõmme linnaosa,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11611,59.3884407,24.6828218
222,"Sõpruse pst 40-14KK, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,44.9,2.0,5.0,175600.0,B,2022.0,harju, Tallinn,Kristiine linnaosa,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,13417,59.4173565,24.7106538
223,"Sõpruse pst 40-2KK, Kristiine linnaosa, Tallinn, Harju maakond",2.0,1.0,46.9,2.0,5.0,195300.0,B,2022.0,harju, Tallinn,Kristiine linnaosa,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,13417,59.4173565,24.7106538
