,rooms,floors,area_outside,area,link,address,maakond
829,1,2/5,,32.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-loitsu-tn/2596618,"Loitsu tn 6,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
830,2,14/15,,38.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/8451760,"Päevalille tn 4,Haabersti linnaosa, Tallinn, Harju maakond",harju
831,2,8/15,,38.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paevalille-tn/7514693,"Päevalille tn 4,Haabersti linnaosa, Tallinn, Harju maakond",harju
832,2,1/9,,42.9 m²,https://city24.ee/real-estate/apartments-for-sale/tartu-linn-annelinn-anne-tn/1142436,"Anne tn 61, Annelinn,Tartu linn, Tartu maakond",harju
833,2,1/2,,55 m²,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-nolvaku-tn/5125915,"Nõlvaku tn 9,Laagri alevik, Saue vald, Harju maakond",harju
834,3,5/5,,61.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kolde-pst/pcc6dh,"Kolde pst 74,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
835,3,5/9,,65 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-nelgi-tn/2454438,"Nelgi tn 31,Nõmme linnaosa, Tallinn, Harju maakond",harju
836,3,3/9,,66.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/5758402,"E. Vilde tee 52,Mustamäe linnaosa, Tallinn, Harju maakond",harju
837,2,1/1,,41.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivimurru-tn/3262803,"Kivimurru tn 12,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
838,2,4/7,,51 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-kadaka-pst/5167274,"Kadaka pst 169a,Mustamäe linnaosa, Tallinn, Harju maakond",harju
839,2,,,65.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-erika-tn/6826990,"Erika tn 15,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
840,2,2/5,,47.1 m²,https://city24.ee/real-estate/apartments-for-sale/narva-linn-kesklinn-tallinna-mnt/9029763,"Tallinna mnt 48,Kesklinn, Narva linn, Ida-Viru maakond",harju
841,2,,,56.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-maleva-tn/3006865,"Maleva tn 1,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
842,4,3/9,,77.7 m²,https://city24.ee/real-estate/apartments-for-sale/tartu-linn-annelinn-kaunase-pst/3150602,"Kaunase pst 82-81, Annelinn,Tartu linn, Tartu maakond",harju
843,1,2/2,,Väljaostmise võimalus,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-rohu-tn/4268121,"Rohu tn 18,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
844,2,4/5,,54 m²,https://city24.ee/real-estate/apartments-for-sale/joelahtme-vald-kostivere-alevik-liukivi-poik/6614627,"Liukivi põik 6,Kostivere alevik, Jõelähtme vald, Harju maakond",harju
845,2,3/5,,47.4 m²,https://city24.ee/real-estate/apartments-for-sale/laane-maakond-haapsalu-linn-tamme-tn/4323760,"Tamme tn 17a,Haapsalu linn, Lääne maakond",harju
846,2,2/3,,59 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-nomme-linnaosa-voolu-tn/6996505,"Voolu tn 5,Nõmme linnaosa, Tallinn, Harju maakond",harju
847,3,1/9,,58.4 m²,https://city24.ee/real-estate/apartments-for-sale/parnu-linn-mai-papiniidu-tn/3219884,"Papiniidu tn 58, Mai,Pärnu linn, Pärnu maakond",harju
848,2,5/5,,47 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/7903940,"Õismäe tee 65,Haabersti linnaosa, Tallinn, Harju maakond",harju
849,2,2/2,,66.1 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-parnamae-kula-pollu-tee/5613830,"Põllu tee 11,Pärnamäe küla, Viimsi vald, Harju maakond",harju
850,1,3/3,,35.7 m²,https://city24.ee/real-estate/apartments-for-sale/kuusalu-vald-kiiu-alevik-torni-tn/3035971,"Torni tn 11-11,Kiiu alevik, Kuusalu vald, Harju maakond",harju
851,1,4/10,,30 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-joe-tn/4762571,"Jõe tn 7,Kesklinna linnaosa, Tallinn, Harju maakond",harju
852,2,3/4,,55 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-narva-mnt/4021770,"Narva mnt 46,Kesklinna linnaosa, Tallinn, Harju maakond",harju
853,2,4/4,,39.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kari-tn/5938988,"Kari tn 5,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
854,2,1/3,,42.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-magasini-tn/8280593,"Magasini tn 3c,Kesklinna linnaosa, Tallinn, Harju maakond",harju
855,2,5/5,,37 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/3701411,"Asunduse tn 13,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
856,2,5/5,,46.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/7462439,"Läänemere tee 37,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
857,2,8/12,,63.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/3478664,"Tartu mnt 18,Kesklinna linnaosa, Tallinn, Harju maakond",harju
858,2,2/5,,52.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-anni-tn/6458225,"Anni tn 3,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
859,2,4/5,,52.3 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-loksa-linn-rohuaia-tn/8683596,"Rohuaia tn 9-57,Loksa linn, Harju maakond",harju
860,2,1/3,,33.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-juurdeveo-tn/9007049,"Juurdeveo tn 22-2,Kesklinna linnaosa, Tallinn, Harju maakond",harju
861,2,1/4,,39.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/2030205,"E. Vilde tee 123,Mustamäe linnaosa, Tallinn, Harju maakond",harju
862,4,3/5,,92.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekalda-tn/3303047,"Paekalda tn 14, Lahekalda,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
863,3,3/8,,75.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-tartu-mnt/7350135,"Tartu mnt 84a,Kesklinna linnaosa, Tallinn, Harju maakond",harju
864,4,3/3,,109.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-vana-louna-tn/3581171,"Vana-Lõuna tn 39,Kesklinna linnaosa, Tallinn, Harju maakond",harju
865,2,9/9,,32.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-voru-tn/4077863,"Võru tn 2,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
866,2,2/5,,50 m²,https://city24.ee/real-estate/apartments-for-sale/laane-harju-vald-amari-alevik-lennu-tn/2769264,"Lennu tn 28,Ämari alevik, Lääne-Harju vald, Harju maakond",harju
867,2,3/3,,37.4 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-kehra-linn-kooli-tn/8758958,"Kooli tn 21,Kehra linn, Harju maakond",harju
868,4,3/3,,87.2 m²,https://city24.ee/real-estate/apartments-for-sale/rae-vald-peetri-alevik-jarvesalu-tee/2048908,"Järvesalu tee 14-7,Peetri alevik, Rae vald, Harju maakond",harju
869,2,6/8,,70.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-liikuri-tn/8928303,"Liikuri tn 8a,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
870,1,,,27 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-kari-tn/3746482,"Kari tn 20,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
871,4,6/9,,79.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-kivila-tn/6730504,"Kivila tn 34,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
872,2,1/4,,58.8 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-kesk-poik/2170433,"Kesk põik,Haabneeme alevik, Viimsi vald, Harju maakond",harju
873,1,1/1,,1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/8426489,"Linnamäe tee 8,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
874,1,2/5,,32 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-paldiski-linn-peetri/2584225,"Peetri,Paldiski linn, Harju maakond",harju
875,4,2/5,,93.3 m²,https://city24.ee/real-estate/apartments-for-sale/viimsi-vald-haabneeme-alevik-heki-tee/1415413,"Heki tee 4,Haabneeme alevik, Viimsi vald, Harju maakond",harju
876,4,3/9,,64.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/6185590,"Linnamäe tee 8,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
877,5,5/5,,145.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-staapli-tn/7254219,"Staapli tn 12,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
878,1,,,55.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-kiikri-tn/6946433,"Kiikri tn 2/2,Kadriorg, Tallinn, Harju maakond",harju
879,2,1/4,,59 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kadriorg-liivaoja-tn/2196007,"Liivaoja tn 14,Kadriorg, Tallinn, Harju maakond",harju
880,1,3/4,,36.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-pille-tn/2281660,"Pille tn 11/1-32,Kesklinna linnaosa, Tallinn, Harju maakond",harju
881,2,4/4,,,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-harku-vald-tutermaa-kula/4715817,"Paldiski mnt 22283,Tutermaa küla, Harku vald, Harju maakond",harju
882,3,2/3,,65.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-luha-tn/1701531,"Luha tn 1,Kesklinna linnaosa, Tallinn, Harju maakond",harju
883,2,5/5,,44 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/2864995,"Punane tn 27, Pae,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
884,3,5/5,,66.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paekaare-tn/7835816,"Paekaare tn 4,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
885,3,2/5,,66.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-peterburi-tee/5227986,"Peterburi tee 4,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
886,1,4/5,,38.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-toostuse-tn/6703633,"Tööstuse tn 43,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
887,2,5/5,,28.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/6411501,"Tihase tn 27,Kristiine linnaosa, Tallinn, Harju maakond",harju
888,3,5/5,,49.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/5595921,"Tihase tn 27-26,Kristiine linnaosa, Tallinn, Harju maakond",harju
889,2,5/5,,40.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/2857708,"Tihase tn 27-25,Kristiine linnaosa, Tallinn, Harju maakond",harju
890,2,5/5,,28.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/6563494,"Tihase tn 27-24,Kristiine linnaosa, Tallinn, Harju maakond",harju
891,2,5/5,,40.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/3441210,"Tihase tn 27-23,Kristiine linnaosa, Tallinn, Harju maakond",harju
892,2,6/9,,43 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/2971560,"J. Sütiste tee 33,Mustamäe linnaosa, Tallinn, Harju maakond",harju
893,2,5/5,,43.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/3296738,"Tihase tn 27-22,Kristiine linnaosa, Tallinn, Harju maakond",harju
894,3,4/5,,49.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/6266375,"Tihase tn 27-19,Kristiine linnaosa, Tallinn, Harju maakond",harju
895,2,4/5,,40.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/4374145,"Tihase tn 27-18,Kristiine linnaosa, Tallinn, Harju maakond",harju
896,2,4/5,,28.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/6198796,"Tihase tn 27-17,Kristiine linnaosa, Tallinn, Harju maakond",harju
897,2,4/5,,40.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/4340823,"Tihase tn 27-16,Kristiine linnaosa, Tallinn, Harju maakond",harju
898,2,4/5,,43.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/6458938,"Tihase tn 27-15,Kristiine linnaosa, Tallinn, Harju maakond",harju
899,2,3/5,,29.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/8886928,"Tihase tn 27-14,Kristiine linnaosa, Tallinn, Harju maakond",harju
900,1,,,30 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/7610473,"E. Vilde tee 63,Mustamäe linnaosa, Tallinn, Harju maakond",harju
901,2,3/5,,28.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/2486260,"Tihase tn 27-13,Kristiine linnaosa, Tallinn, Harju maakond",harju
902,2,3/5,,40.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/2537789,"Tihase tn 27-9,Kristiine linnaosa, Tallinn, Harju maakond",harju
903,2,3/5,,43.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-tihase-tn/5133589,"Tihase tn 27-8,Kristiine linnaosa, Tallinn, Harju maakond",harju
904,3,1/5,,46.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-paldiski-mnt/7980856,"Paldiski mnt 187,Haabersti linnaosa, Tallinn, Harju maakond",harju
905,2,4/5,,44.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/9240265,"E. Vilde tee 109,Mustamäe linnaosa, Tallinn, Harju maakond",harju
906,2,4/5,,47.9 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-j-sutiste-tee/6105071,"J. Sütiste tee 40,Mustamäe linnaosa, Tallinn, Harju maakond",harju
907,1,5/5,,34 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-pikri-tn/8846084,"Pikri tn 10,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
908,3,6/9,,65.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/2993140,"Õismäe tee 86,Haabersti linnaosa, Tallinn, Harju maakond",harju
909,1,1/2,,20.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-hagudi-tn/8568538,"Hagudi tn 18, Kitseküla,Kesklinna linnaosa, Tallinn, Harju maakond",harju
910,2,3/14,,48.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-paepargi-tn/5294036,"Paepargi tn 51,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
911,3,4/5,,50.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kesklinna-linnaosa-videviku-tn/8801969,"Videviku tn 16,Kesklinna linnaosa, Tallinn, Harju maakond",harju
912,3,7/9,,65.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/3463635,"Punane tn 39,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
913,3,3/4,,74.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-hanijala-tn/3063252,"Hanijala tn 3,Haabersti linnaosa, Tallinn, Harju maakond",harju
914,1,5/5,,31.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-astangu-tn/8276889,"Astangu tn 64,Haabersti linnaosa, Tallinn, Harju maakond",harju
915,4,6/9,,79.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-virbi-tn/1212463,"Virbi tn 20,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
916,2,3/5,,54.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-muhu-tn/2154173,"Muhu tn 8,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
917,1,3/5,,21.9 m²,https://city24.ee/real-estate/apartments-for-sale/saue-vald-laagri-alevik-kuuse-tn/7593020,"Kuuse tn 26,Laagri alevik, Saue vald, Harju maakond",harju
918,2,,,49.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-virbi-tn/7536872,"Virbi tn 2-71,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
919,2,2/3,,45.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-sole-tn/1186837,"Sõle tn 78,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
920,3,2/5,,66.8 m²,https://city24.ee/real-estate/apartments-for-sale/saue-vald-turba-alevik-metsa-tn/2985003,"Metsa tn 4,Turba alevik, Saue vald, Harju maakond",harju
921,3,9/9,,66.4 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-punane-tn/4734793,"Punane tn 31,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
922,4,8/9,,64 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/6646502,"Sõpruse pst 211, Mustamäe südames,Mustamäe linnaosa, Tallinn, Harju maakond",harju
923,2,5/5,,47.8 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-keila-linn-kruusa-tn/8267938,"Kruusa tn 15,Keila linn, Harju maakond",harju
924,2,2/3,,48.1 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-viimsi-alevik-karulaugu-tee/4629354,"Karulaugu tee 9,Viimsi alevik, Harju maakond",harju
925,2,2/2,,25.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-roo-tn/9281769,"Roo tn 47,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
926,1,2/2,,25.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-roo-tn/4253259,"Roo tn 47,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
927,2,3/9,,49.3 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-mahtra-tn/7983326,"Mahtra tn 25, Mustakivi,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
928,4,2/5,,78.7 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/3461571,"Õismäe tee 113,Haabersti linnaosa, Tallinn, Harju maakond",harju
929,3,7/9,,50 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/4162251,"Linnamäe tee 45,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
930,2,7/9,,50 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-linnamae-tee/8087444,"Linnamäe tee 45,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
931,5,,,129.7 m²,https://city24.ee/real-estate/apartments-for-sale/harju-maakond-tallinn-lasnamae-linnaosa/7594481,"Andrekse tee 5. Karla,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
932,2,3/5,,52.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-haabersti-linnaosa-oismae-tee/7775045,"Õismäe tee 17, Väike-Õismäel,Haabersti linnaosa, Tallinn, Harju maakond",harju
933,2,3/5,,46.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-asunduse-tn/5643268,"Asunduse tn 9, Kadrioru-Kesklinna-Lasnamäe piiril!,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
934,2,3/5,,46.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-tuulemaa-tn/3859103,"Tuulemaa tn 21,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
935,3,5/5,,63.2 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-elektroni-tn/5471242,"Elektroni tn 4,Kristiine linnaosa, Tallinn, Harju maakond",harju
936,1,1/5,,30.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-e-vilde-tee/8482420,"E. Vilde tee 105,Mustamäe linnaosa, Tallinn, Harju maakond",harju
937,3,5/7,,79.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-aiandi-tn/7068668,"Aiandi tn 3/3,Mustamäe linnaosa, Tallinn, Harju maakond",harju
938,3,2/3,,85.5 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-vanalinn-toom-kooli-tn/8489671,"Toom-Kooli tn 7, Vanalinn,Vanalinn, Tallinn, Harju maakond",harju
939,3,3/9,,65.6 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-lasnamae-linnaosa-laanemere-tee/2773725,"Läänemere tee 2,Lasnamäe linnaosa, Tallinn, Harju maakond",harju
940,2,1/5,,50.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-pohja-tallinna-linnaosa-ehte-tn/2360118,"Ehte tn 5,Põhja-Tallinna linnaosa, Tallinn, Harju maakond",harju
941,3,1/5,,46.8 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-retke-tee/4540055,"Retke tee 28,Mustamäe linnaosa, Tallinn, Harju maakond",harju
942,3,7/9,,60.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-kristiine-linnaosa-sopruse-pst/5992798,"Sõpruse pst 196, Kristiine ja Mustamäe piiril,Kristiine linnaosa, Tallinn, Harju maakond",harju
943,3,7/9,,60.1 m²,https://city24.ee/real-estate/apartments-for-sale/tallinn-mustamae-linnaosa-sopruse-pst/5919289,"Sõpruse pst 196, Mustamäe ja Kristiine piiril,Mustamäe linnaosa, Tallinn, Harju maakond",harju
